id,name,description,causality_description,aim_target,increase_rate,lv_bonus,is_inactive
3616,Hundredfold Power of Excitement,"Greatly raises ATK for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
3617,Kamehameha & Big Bang Attack,"Causes supreme damage to enemy 
and raises ATK & DEF for 7 turns",,0,100,20,0
3618,Super Explosive Wave,Causes supreme damage to enemy,,0,150,20,0
3619,Divine Dance of Fire,Causes supreme damage to enemy,,0,150,20,0
3620,Divine Dance of Fire,Causes supreme damage to enemy,,0,150,20,0
3621,Kamehameha & Big Bang Attack,Causes mega-colossal damage to enemy,,0,250,10,0
3622,Kamehameha & Galick Gun,Causes mega-colossal damage to enemy,,0,250,10,0
3623,Kamehameha & Final Flash,Causes supreme damage to enemy,,0,150,20,0
3624,Kamehameha & Final Flash,Causes supreme damage to enemy,,0,150,20,0
3625,Dragon Fist & Final Shine Attack,Causes mega-colossal damage to enemy,,0,250,10,0
3626,Big Bang Kamehameha,Causes mega-colossal damage to enemy,,0,250,10,0
3627,Crimson Scream,"Causes immense damage to enemy 
and lowers DEF",,0,180,25,0
3628,Crimson Scream,"Raises ATK and 
causes immense damage to enemy",,0,150,25,0
3629,Gemini Shot,Causes supreme damage to enemy,,0,150,20,0
3630,Crushing Massacre,Causes supreme damage to enemy,,0,150,20,0
3631,Kill Driver,"Causes immense damage and 
stuns the enemy",,0,180,25,0
3632,Evil Comet,Causes supreme damage to enemy,,0,150,20,0
3633,Evil Quasar,Causes supreme damage to enemy,,0,150,20,0
3634,Evil Gravity,Causes supreme damage to enemy,,0,150,20,0
3635,Darkness Twin Star,Causes supreme damage to enemy,,0,150,20,0
3636,Darkness Blaster,Causes immense damage to enemy,,0,180,25,0
3637,Turtle School Dance,Causes supreme damage to enemy,,0,150,20,0
3638,Super Explosive Wave,Causes supreme damage to enemy,,0,150,20,0
3639,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
3640,Big Bang Attack,Causes supreme damage to enemy,,0,150,20,0
3641,Kaioken Attack,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3642,Kaioken Attack,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3643,Kaioken Attack,"Raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
3644,4x Kaioken Kamehameha,"Massively raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy 
while sacrificing 4% HP",,0,250,10,0
3645,Galick Gun,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3646,Final Bullet Attack,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3647,Final Bullet Attack,"Raises ATK for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
3648,Hyper Explosive Wave,Causes mega-colossal damage to all enemies,,1,250,10,0
3649,Gigantic Rampage,Causes destructive damage to enemy,,0,100,10,0
3650,Super Galick Blaster,"Greatly raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
3651,100x Big Bang Kamehameha (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
3652,Minus Energy Power Ball (Extreme),"Raises DEF for 1 turn, 
causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
3653,God Bind (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
3654,Big Bang Attack (Extreme),"Greatly raises ATK, 
causes supreme damage to enemy 
and greatly lowers DEF",,0,100,20,0
3655,Shooting Knuckle,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
3656,Hyper Drill Smash,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
3657,Deadly Metal Needles,"Causes immense damage to enemy 
and lowers DEF",,0,180,25,0
3658,Revenge Blast,"Causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0
3659,Final Flash,Causes immense damage to enemy,,0,180,25,0
3660,Revenge Death Ball,Causes immense damage to enemy,,0,180,25,0
3661,Revenge Death Ball Final,"Causes colossal damage 
and stuns the enemy",,0,200,5,0
3662,Thouser Blade,Causes supreme damage to enemy,,0,150,20,0
3663,Destructive Ray,Causes supreme damage to enemy,,0,150,20,0
3664,Supernova,Causes immense damage to enemy,,0,180,25,0
3665,G.G. Atomic Blow,"Causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0
3666,F.F. Spark Cannon,"Causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0
3667,Deadly Crash,Causes immense damage to enemy,,0,180,25,0
3668,S.S. Deadly Hammer,Causes colossal damage to enemy,,0,200,5,0
3669,Gigantic Blaze,Causes immense damage to enemy,,0,180,25,0
3670,God Bind,Causes supreme damage to enemy,,0,150,20,0
3671,Rising Attack (Extreme),"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
3672,Hundredfold Power of Excitement (Extreme),"Massively raises ATK for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
3673,Husband-and-Wife Combo (Extreme),"Greatly raises ATK and raises DEF for 1 turn 
and causes supreme damage to enemy",,0,150,20,0
3674,Final Bullet Attack (Extreme),"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3675,Final Bullet Attack (Extreme),"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3676,Kamehameha & Big Bang Attack (Extreme),"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
3677,Final Strategy (Extreme),"Raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
3678,Big Bang Attack (Extreme),"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
3679,Final Kamehameha (Extreme),"Greatly raises DEF for 1 turn and 
causes mega-colossal damage to enemy; 
raises allies' ATK by 30% for 1 turn",,0,220,10,0
3680,Kamehameha & Big Bang Attack (Extreme),"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
3681,Kamehameha & Final Flash (Extreme),"Raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
3682,Big Bang Kamehameha (Extreme),"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
3683,Soul Punisher (Extreme),"Greatly raises DEF for 1 turn, 
causes mega-colossal damage to enemy 
and greatly lowers ATK & DEF",,0,250,10,0
3684,Cooperation Between Rivals,"Raises ATK and 
causes supreme damage to enemy",,0,120,20,0
3685,Cooperation Between Rivals,"Raises ATK and 
causes supreme damage to enemy",,0,120,20,0
3686,Cooperation Between Rivals,"Raises ATK and 
causes colossal damage to enemy",,0,170,5,0
3687,Double Attack of Courage and Pride,"Raises ATK and 
causes mega-colossal damage to enemy",,0,220,10,0
3688,None,None,,0,0,0,1
3689,None,None,,0,0,0,1
3690,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
3691,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
3692,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
3693,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
3694,Family Kamehameha,Causes immense damage to enemy,,0,180,25,0
3695,Family Kamehameha,Causes immense damage to enemy,,0,180,25,0
3696,Family Kamehameha,Causes immense damage to enemy,,0,180,25,0
3697,Solar Kamehameha,Causes supreme damage to enemy,,0,150,20,0
3698,Hell Breaker,Causes supreme damage to enemy,,0,150,20,0
3699,Power Blitz,Causes supreme damage to enemy,,0,150,20,0
3700,Hell's Storm,Causes immense damage to enemy,,0,180,25,0
3701,Dragon Quake,Causes supreme damage to enemy,,0,150,20,0
3702,Whirlwind Spin,Causes supreme damage to enemy,,0,150,20,0
3703,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
3704,Flame Shot,Causes immense damage to enemy,,0,180,25,0
3705,Super Ice Ray,Causes immense damage to enemy,,0,180,25,0
3706,Dark Dragon-Slaying Bullet,Causes immense damage to enemy,,0,180,25,0
3707,Minus Energy Power Ball,Causes mega-colossal damage to enemy,,0,250,10,0
3708,Devilish Blade,Causes supreme damage to enemy,,0,150,20,0
3709,Sky Zapper,Causes supreme damage to enemy,,0,150,20,0
3710,Brave Gatling,Causes supreme damage to enemy,,0,150,20,0
3711,Psychic Blaze,Causes supreme damage to enemy,,0,150,20,0
3712,Cosmic Bomber,Causes immense damage to enemy,,0,180,25,0
3713,Galactic Suppression,Causes colossal damage to enemy,,0,200,5,0
3714,Illusion Smash,Causes supreme damage to enemy,,0,150,20,0
3715,Lightning Shower Rain,Causes immense damage to enemy,,0,180,25,0
3716,Gigantic Strike,Causes supreme damage to enemy,,0,150,20,0
3717,Anger Shout,Causes immense damage to enemy,,0,180,25,0
3718,Blaster Meteor,Causes immense damage to all enemies,,1,180,25,0
3719,Gigantic Catastrophe,Causes colossal damage to enemy,,0,200,5,0
3720,Milky Cannon,"Raises DEF and 
causes supreme damage to enemy",,0,150,20,0
3721,Milky Cannon,"Raises DEF and 
causes immense damage to enemy",,0,180,25,0
3722,Milky Bomber,"Raises ATK and 
causes immense damage to enemy",,0,150,25,0
3723,Magma Hurricane,Causes supreme damage to enemy,,0,150,20,0
3724,Purple Comet Crash,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3725,Psycho Driver,"Causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0
3726,Psycho Eraser,"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and greatly lowers ATK & DEF",,0,150,20,0
3727,Hundredfold Power of Excitement,Causes supreme damage to enemy,,0,150,20,0
3728,Husband-and-Wife Combo,Causes supreme damage to enemy,,0,150,20,0
3729,Final Bullet Attack,Causes supreme damage to enemy,,0,150,20,0
3730,Double Attack of Courage and Pride,Causes supreme damage to enemy,,0,150,20,0
3731,None,None,,0,0,0,1
3732,Final Impact,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3733,Final Impact,"Raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
3734,Victory Strike,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3735,Victory Strike,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3736,Rakshasa's Claw,Causes colossal damage to enemy,,0,200,5,0
3737,Meteor Smash (Extreme),"Massively raises DEF and raises ATK for 1 turn 
and causes colossal damage to enemy",,0,200,5,0
3738,Kamehameha (Extreme),"Massively raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and greatly lowers DEF",,0,250,10,0
3739,Spirit Break Cannon (Extreme),"Massively raises ATK and raises DEF for 1 turn 
and causes colossal damage to enemy",,0,200,5,0
3740,Final Flash (Extreme),"Massively raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and greatly lowers DEF",,0,250,10,0
3741,Super Flame Cannon,Causes supreme damage to enemy,,0,150,20,0
3742,Super Breath Cannon,Causes supreme damage to enemy,,0,150,20,0
3743,Super Flame Cannon,Causes immense damage to enemy,,0,180,25,0
3744,Super Flame Cannon,"Causes immense damage with 
a medium chance of stunning the enemy",,0,180,25,0
3745,Super Flame Cannon,"Causes immense damage to enemy 
and greatly lowers ATK",,0,180,25,0
3746,Big Bang Kamehameha,"Causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
3747,Cooperation Between Rivals (Extreme),"Raises ATK, causes colossal damage 
to enemy and lowers DEF",,0,170,5,0
3748,Double Attack of Courage and Pride (Extreme),"Raises ATK, 
causes mega-colossal damage 
to enemy and lowers ATK",,0,220,10,0
3749,Energy Bullet (Extreme),"Greatly raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0
3750,Angry Cannon (Extreme),"Greatly raises ATK & DEF for 1 turn 
and causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
3751,Wild Bomber (Extreme),"Raises DEF, 
greatly raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3752,Flame Bullet (Extreme),"Raises ATK & DEF, 
causes supreme damage to enemy 
and greatly lowers DEF",,0,130,20,0
3753,Tyrant Lancer (Extreme),"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
3754,Milky Cannon (Extreme),"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
3755,Special Fighting Assault (Extreme),"Raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy; 
raises allies' ATK & DEF by 30% for 1 turn",,0,220,10,0
3756,Hell Flash,"Massively raises DEF and 
causes supreme damage to enemy",,0,150,20,0
3757,Hell Flash,"Raises DEF by 150% and 
causes supreme damage to enemy",,0,150,20,0
3758,Hell Flash,"Raises DEF by 200% and 
causes supreme damage to enemy",,0,150,20,0
3759,Kamehameha,Causes colossal damage to enemy,,0,200,5,0
3760,Angry Cannon,Causes supreme damage to enemy,,0,150,20,0
3761,Angry Cannon,Causes supreme damage to enemy,,0,150,20,0
3762,Energy Bullet,Causes supreme damage to enemy,,0,150,20,0
3763,Energy Bullet,Causes supreme damage to enemy,,0,150,20,0
3764,Wild Bomber,Causes supreme damage to enemy,,0,150,20,0
3765,Flame Bullet,Causes supreme damage to enemy,,0,150,20,0
3766,Tyrant Lancer,Causes supreme damage to enemy,,0,150,20,0
3767,Tyrant Lancer,Causes supreme damage to enemy,,0,150,20,0
3768,Milky Cannon,Causes supreme damage to enemy,,0,150,20,0
3769,Psycho Eraser,Causes supreme damage to enemy,,0,150,20,0
3770,Purple Comet Crash,Causes supreme damage to enemy,,0,150,20,0
3771,Milky Cannon,Causes immense damage to enemy,,0,180,25,0
3772,Milky Bomber,Causes immense damage to enemy,,0,180,25,0
3773,Assault Barrier,Causes mega-colossal damage to enemy,,0,250,10,0
3774,Kamehameha & Special Beam Cannon,Causes supreme damage to enemy,,0,150,20,0
3775,Devastating Dodon Ray,Causes mega-colossal damage to enemy,,0,250,10,0
3776,Final Impact,Causes supreme damage to enemy,,0,150,20,0
3777,Final Impact,Causes supreme damage to enemy,,0,150,20,0
3778,Hell Flash,"Causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
3779,Hell Flash (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
3781,Gamma Burst Flash (Extreme),"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
3782,Final Flash (Extreme),"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and massively lowers DEF",,0,180,25,0
3783,Gamma Burst Flash,Causes immense damage to enemy,,0,180,25,0
3784,Gamma Burst Flash,Causes immense damage to enemy,,0,180,25,0
3785,Final Flash,Causes immense damage to enemy,,0,180,25,0
3786,Dancing Para Para Attack,"Greatly raises DEF for 1 turn, causes 
supreme damage to enemy and raises 
allies' ATK by 20% for 1 turn (self excluded)",,0,150,20,0
3787,Dancing Para Para Attack,"Greatly raises DEF for 3 turns, causes 
supreme damage to enemy and raises 
allies' ATK by 25% for 1 turn (self excluded)",,0,150,20,0
3788,Kamehameha,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3790,Divine Wild Dance,"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
3791,Wild Storm Dance,"Greatly raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
3792,Maiden Smash,"Raises ATK for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
3793,Weekend,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3794,Weekend,"Greatly raises ATK & DEF for 1 turn and 
causes supreme damage to all enemies",,1,150,20,0
3795,Arm Crash,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3796,Blazing Storm,"Greatly raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3797,Giga Blaster,"Causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
3798,Explosive Demon Flash,Causes supreme damage to enemy,,0,150,20,0
3799,Sadistic Dance,Causes supreme damage to enemy,,0,150,20,0
3800,Sadistic Dance,Causes supreme damage to enemy,,0,150,20,0
3801,Dangers' Triangle,Causes immense damage to enemy,,0,180,25,0
3802,Poison Blow,Causes immense damage to enemy,,0,180,25,0
3803,Shining Blaster,Causes immense damage to enemy,,0,180,25,0
3804,Kill Driver,Causes supreme damage to enemy,,0,150,20,0
3805,Meteor Burst,Causes supreme damage to enemy,,0,150,20,0
3806,Calamity Blaster,Causes supreme damage to enemy,,0,150,20,0
3807,Dragon Tiger Whirlwind Dance,"Raises ATK and 
causes supreme damage to enemy",,0,120,20,0
3808,Dragon Tiger Whirlwind Dance,"Raises ATK and 
causes supreme damage to enemy",,0,120,20,0
3809,Dragon Tiger Whirlwind Dance,"Raises ATK and 
causes colossal damage to enemy",,0,170,5,0
3810,Dragon Tiger Gale Dance,"Greatly raises DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
3811,Explosive Magekisen,"Raises DEF and 
causes colossal damage to enemy",,0,200,5,0
3812,Special Beam Cannon,"Massively raises ATK for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
3813,Flying Shot,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3814,Flying Shot,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
3815,Flying Shot,"Raises DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
3816,Kamehameha & Masenko,"Raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
3817,Weekend,Causes supreme damage to enemy,,0,150,20,0
3818,Saturday Crash,Causes supreme damage to enemy,,0,150,20,0
3819,Weekend,Causes supreme damage to enemy,,0,150,20,0
3820,None,None,,0,0,0,1
3821,Meteor Burst (Extreme),"Raises ATK & DEF for 1 turn and 
causes immense damage with 
a medium chance of stunning the enemy",,0,180,25,0
3822,Calamity Blaster (Extreme),"Raises ATK & DEF and 
causes immense damage with 
a high chance of stunning the enemy",,0,160,25,0
3823,Instant Transmission Kamehameha,"Raises ATK and 
causes immense damage with 
a medium chance of stunning the enemy",,0,150,25,0
