id,name,character_id,card_unique_info_id,cost,rarity,hp_init,hp_max,atk_init,atk_max,def_init,def_max,element,lv_max,skill_lv_max,grow_type,optimal_awakening_grow_type,price,exp_type,training_exp,special_motion,passive_skill_set_id,leader_skill_set_id,link_skill1_id,link_skill2_id,link_skill3_id,link_skill4_id,link_skill5_id,link_skill6_id,link_skill7_id,eball_mod_min,eball_mod_num100,eball_mod_mid,eball_mod_mid_num,eball_mod_max,eball_mod_max_num,max_level_reward_id,max_level_reward_type,collectable_type,face_x,face_y,aura_id,aura_scale,aura_offset_x,aura_offset_y,is_aura_front,is_selling_only,awakening_number,resource_id,bg_effect_id,selling_exchange_point,awakening_element_type,potential_board_id,open_at
7025461,Lagss,1283,9999,1,4,150,500,150,500,150,500,22,120,10,41,,500,15,100,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2022-11-22 06:00:00
7025780,Super Saiyan Vegeta (GT),1305,9999,77,5,150,500,150,500,150,500,13,150,20,50,,50176,25,7980,1,,,,,,,,,,40,3,160,12,200,24,1.0,1,1,336,769,,,,,0,0,,,4025780.0,10,1.0,,2023-07-07 05:00:00
7025781,Super Saiyan Vegeta (GT),1305,9999,77,5,150,500,150,500,150,500,13,150,20,50,,50176,25,7980,1,,,,,,,,,,40,3,160,12,200,24,1.0,1,1,336,769,,,,,0,0,,,4025780.0,10,1.0,,2023-07-07 05:00:00
7027640,Android #21 (Normal),850,9999,1,3,150,500,150,500,150,500,0,80,10,33,,13825,5,4320,2,,,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-30 06:00:00
7027641,Android #21 (Normal),850,9999,1,4,150,500,150,500,150,500,10,100,10,40,,29466,5,6045,2,,,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-30 06:00:00
7027650,Android #21 (Normal),850,9999,1,4,150,500,150,500,150,500,10,100,10,40,,29466,15,6045,2,,,,,,,,,,50,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-30 06:00:00
7027651,Android #21 (Normal),850,9999,1,4,150,500,150,500,150,500,10,120,10,41,,29466,15,6045,2,,,,,,,,,,50,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-30 06:00:00
7027660,"Android #21 (Transformed, Good)",861,9999,1,4,150,500,150,500,150,500,10,100,10,40,,29466,15,6045,2,,,,,,,,,,50,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-30 06:00:00
7027661,"Android #21 (Transformed, Good)",861,9999,1,4,150,500,150,500,150,500,10,120,10,41,,29466,15,6045,2,,,,,,,,,,50,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-30 06:00:00
7027670,"Android #21 (Transformed, Evil)",862,9999,1,3,150,500,150,500,150,500,4,80,10,33,,13825,5,4320,2,,,,,,,,,,40,4,0,0,125,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-30 06:00:00
7027671,"Android #21 (Transformed, Evil)",862,9999,1,4,150,500,150,500,150,500,24,100,10,40,,29466,5,6045,2,,,,,,,,,,40,4,0,0,125,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-30 06:00:00
7027680,"Android #21 (Transformed, Evil)",862,9999,1,4,150,500,150,500,150,500,24,100,10,40,,29466,15,6045,2,,,,,,,,,,40,3,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-30 06:00:00
7027681,"Android #21 (Transformed, Evil)",862,9999,1,4,150,500,150,500,150,500,24,120,10,41,,29466,15,6045,2,,,,,,,,,,40,3,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-30 06:00:00
7027700,Super Full Power Saiyan 4 Limit Breaker Vegito (Xeno),1363,9999,1,3,150,500,150,500,150,500,0,80,10,33,,13825,5,4320,1,,,,,,,,,,40,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-22 06:00:00
7027701,Super Full Power Saiyan 4 Limit Breaker Vegito (Xeno),1363,9999,1,4,150,500,150,500,150,500,10,100,10,40,,29466,5,6045,1,,,,,,,,,,40,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-22 06:00:00
7027710,Super Full Power Saiyan 4 Limit Breaker Vegito (Xeno),1363,9999,1,4,150,500,150,500,150,500,10,100,10,40,,29466,15,6045,1,,,,,,,,,,50,4,0,0,160,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-22 06:00:00
7027711,Super Full Power Saiyan 4 Limit Breaker Vegito (Xeno),1363,9999,1,4,150,500,150,500,150,500,10,120,10,41,,29466,15,6045,1,,,,,,,,,,50,4,0,0,160,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-22 06:00:00
7027720,Super Full Power Saiyan 4 Limit Breaker Broly,1364,9999,1,3,150,500,150,500,150,500,2,80,10,33,,13825,5,4320,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027721,Super Full Power Saiyan 4 Limit Breaker Broly,1364,9999,1,4,150,500,150,500,150,500,22,100,10,40,,29466,5,6045,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027730,Super Full Power Saiyan 4 Limit Breaker Broly,1364,9999,1,4,150,500,150,500,150,500,22,100,10,40,,29466,15,6045,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027731,Super Full Power Saiyan 4 Limit Breaker Broly,1364,9999,1,4,150,500,150,500,150,500,22,120,10,41,,29466,15,6045,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027740,Crimson Masked Saiyan (Super Saiyan Rosé 3),1366,9999,1,3,150,500,150,500,150,500,4,80,10,33,,13825,5,4320,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027741,Crimson Masked Saiyan (Super Saiyan Rosé 3),1366,9999,1,4,150,500,150,500,150,500,24,100,10,40,,29466,5,6045,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027750,Crimson Masked Saiyan (Super Saiyan Rosé 3),1366,9999,1,4,150,500,150,500,150,500,24,100,10,40,,29466,15,6045,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027751,Crimson Masked Saiyan (Super Saiyan Rosé 3),1366,9999,1,4,150,500,150,500,150,500,24,120,10,41,,29466,15,6045,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027760,Crimson Masked Saiyan (Super Saiyan Rosé Full Power),1362,9999,1,4,150,500,150,500,150,500,24,100,10,40,,29466,15,6045,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027761,Crimson Masked Saiyan (Super Saiyan Rosé Full Power),1362,9999,1,4,150,500,150,500,150,500,24,120,10,41,,29466,15,6045,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027770,Super Saiyan God SS Vegeta (Berserk Controlled),1361,9999,1,3,150,500,150,500,150,500,1,80,10,33,,13825,5,4320,1,,,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-22 06:00:00
7027771,Super Saiyan God SS Vegeta (Berserk Controlled),1361,9999,1,4,150,500,150,500,150,500,11,100,10,40,,29466,5,6045,1,,,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-22 06:00:00
7027780,Super Saiyan God SS Vegeta (Berserk Controlled),1361,9999,1,4,150,500,150,500,150,500,11,100,10,40,,29466,15,6045,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-22 06:00:00
7027781,Super Saiyan God SS Vegeta (Berserk Controlled),1361,9999,1,4,150,500,150,500,150,500,11,120,10,41,,29466,15,6045,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-22 06:00:00
7027790,Towa,1360,9999,1,3,150,500,150,500,150,500,3,80,10,33,,13825,5,4320,1,,,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027791,Towa,1360,9999,1,4,150,500,150,500,150,500,23,100,10,40,,29466,5,6045,1,,,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027800,Towa,1360,9999,1,4,150,500,150,500,150,500,23,100,10,40,,29466,15,6045,1,,,,,,,,,,40,3,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027801,Towa,1360,9999,1,4,150,500,150,500,150,500,23,120,10,41,,29466,15,6045,1,,,,,,,,,,40,3,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027890,Dark King Fu,1365,9999,1,3,150,500,150,500,150,500,3,80,10,33,,13825,5,4320,1,,,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027891,Dark King Fu,1365,9999,1,4,150,500,150,500,150,500,23,100,10,40,,29466,5,6045,1,,,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027900,Dark King Fu,1365,9999,1,4,150,500,150,500,150,500,23,100,10,40,,29466,15,6045,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027901,Dark King Fu,1365,9999,1,4,150,500,150,500,150,500,23,120,10,41,,29466,15,6045,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027910,Golden Metal Cooler,1288,9999,1,4,150,500,150,500,150,500,20,100,10,40,,29466,15,6045,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027911,Golden Metal Cooler,1288,9999,1,4,150,500,150,500,150,500,20,120,10,41,,29466,15,6045,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027920,Janemba (Modified),1284,9999,1,4,150,500,150,500,150,500,21,100,10,40,,29466,15,6045,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027921,Janemba (Modified),1284,9999,1,4,150,500,150,500,150,500,21,120,10,41,,29466,15,6045,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,2.0,,2023-11-22 06:00:00
7027950,Trunks (Xeno),82,9999,1,4,150,500,150,500,150,500,11,100,15,40,,29466,15,6045,1,,,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-22 08:00:00
7027951,Trunks (Xeno),82,9999,1,4,150,500,150,500,150,500,11,120,15,41,,29466,15,6045,1,,,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-22 08:00:00
7028410,Android #18 (Linked State),911,9999,1,3,150,500,150,500,150,500,2,80,10,33,,13825,5,4320,2,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-30 00:00:00
7028411,Android #18 (Linked State),911,9999,1,4,150,500,150,500,150,500,12,100,10,40,,29466,5,6045,2,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-30 00:00:00
7028420,Android #18 (Linked State),911,9999,1,4,150,500,150,500,150,500,12,100,10,40,,29466,15,6045,2,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-30 00:00:00
7028421,Android #18 (Linked State),911,9999,1,4,150,500,150,500,150,500,12,120,10,41,,29466,15,6045,2,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2023-11-30 00:00:00
9000000,Dummy,3,3,1,3,150,500,150,500,150,500,0,80,10,33,,500,5,100,1,,,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,10,1.0,,2038-01-01 00:00:00
9000010,Frieza (1st Form),58,5,1,2,225,750,450,1500,188,625,2,60,10,23,,1,4,1,2,175.0,900001.0,,,,,,,,1,1,0,0,1,1,1.0,1,1,336,769,,,,,0,0,,,,100,2.0,,2038-01-01 00:00:00
9000011,Frieza (1st Form),58,5,1,3,750,750,1500,3000,625,625,22,80,10,30,,1,4,1,2,175.0,900001.0,,,,,,,,1,1,0,0,1,1,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2038-01-01 00:00:00
9000020,Machine Pilaf,25,25,5,1,932,3105,671,2236,572,1908,2,40,10,11,,1286,1,1489,1,114.0,100045.0,,,,,,,,50,5,0,0,128,12,1.0,1,1,429,867,,,,,0,0,,,,10,2.0,,2038-01-01 00:00:00
9000021,Machine Pilaf,25,25,5,2,3105,4865,2236,3355,1908,2550,22,60,10,20,,3106,1,2765,1,114.0,100045.0,,,,,,,,50,5,0,0,128,12,1.0,1,1,429,867,,,,,0,0,,,,12,2.0,,2038-01-01 00:00:00
9000030,Cooler (Final Form),284,142,8,2,1,1,1,1,1,1,2,80,10,33,,13825,4,4320,1,270.0,100248.0,85.0,86.0,39.0,50.0,,,,40,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,100,2.0,,2038-01-01 00:00:00
9000031,Cooler (Final Form),284,142,12,3,1,1,1,1,1,1,22,100,10,40,,29466,4,6045,1,270.0,100248.0,85.0,86.0,39.0,50.0,,,,40,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,,,120,2.0,,2038-01-01 00:00:00
9000040,Legendary Super Saiyan Broly ,256,186,20,3,1,1,1,1,1,1,3,40,10,1,,500,5,10,1,,,,,,,,,,1,1,0,0,1,1,1.0,1,1,336,769,,,,,0,0,,1003800.0,,10000,2.0,,2038-01-01 00:00:00
9000041,Legendary Super Saiyan Broly ,256,186,28,4,1,1,1,1,1,1,23,40,10,1,,500,5,10,1,,,,,,,,,,1,1,0,0,1,1,1.0,1,1,336,769,,,,,0,0,,1003800.0,,15000,2.0,,2038-01-01 00:00:00
9000050,Frieza (Full Power),349,233,42,4,150,500,150,500,150,500,24,40,10,1,,500,15,10,2,,,,,,,,,,50,4,0,0,110,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2038-01-01 00:00:00
9000051,Frieza (Full Power),349,233,42,4,150,500,150,500,150,500,24,40,10,1,,500,15,10,2,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,,,10,2.0,,2038-01-01 00:00:00
9000060,Imeckan Soldier (AGL),471,10008,1,0,150,500,150,500,150,500,0,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005900.0,,10,2.0,,2038-01-01 00:00:00
9000061,Imeckan Soldier (Extreme AGL),471,10008,1,1,150,500,150,500,150,500,20,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,1005900.0,,10,2.0,,2038-01-01 00:00:00
9000070,Imeckan Soldier (TEQ),471,10008,1,0,150,500,150,500,150,500,1,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005900.0,,10,2.0,,2038-01-01 00:00:00
9000071,Imeckan Soldier (Extreme TEQ),471,10008,1,1,150,500,150,500,150,500,21,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,1005900.0,,10,2.0,,2038-01-01 00:00:00
9000080,Imeckan Soldier (INT),471,10008,1,0,150,500,150,500,150,500,2,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005900.0,,10,2.0,,2038-01-01 00:00:00
9000081,Imeckan Soldier (Extreme INT),471,10008,1,1,150,500,150,500,150,500,22,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,1005900.0,,10,2.0,,2038-01-01 00:00:00
9000090,Imeckan Soldier (STR),471,10008,1,0,150,500,150,500,150,500,3,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005900.0,,10,2.0,,2038-01-01 00:00:00
9000091,Imeckan Soldier (Extreme STR),471,10008,1,1,150,500,150,500,150,500,23,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,1005900.0,,10,2.0,,2038-01-01 00:00:00
9000100,Imeckan Soldier (PHY),471,10008,1,0,150,500,150,500,150,500,4,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005900.0,,10,2.0,,2038-01-01 00:00:00
9000101,Imeckan Soldier (Extreme PHY),471,10008,1,1,150,500,150,500,150,500,24,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,1005900.0,,10,2.0,,2038-01-01 00:00:00
9000110,INT_Vegeta,282,4,1,3,150,500,150,500,150,500,2,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,1002460.0,,10,2.0,,2038-01-01 00:00:00
9000111,Extreme INT_Vegeta,282,4,1,4,150,500,150,500,150,500,22,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,123,12,1.0,1,3,10,10,,,,,0,0,,1002460.0,,10,2.0,,2038-01-01 00:00:00
9000120,Vegeta,61,4,1,3,150,500,150,500,150,500,0,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005680.0,,10,2.0,,2038-01-01 00:00:00
9000121,Vegeta,61,4,1,3,150,500,150,500,150,500,20,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005680.0,,10,2.0,,2038-01-01 00:00:00
9000130,Nappa,15,245,1,3,150,500,150,500,150,500,2,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005130.0,,10,2.0,,2038-01-01 00:00:00
9000131,Nappa,15,245,1,3,150,500,150,500,150,500,22,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005130.0,,10,2.0,,2038-01-01 00:00:00
9000140,Nappa (Giant Ape),442,245,1,4,150,500,150,500,150,500,2,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,4005130.0,,10,2.0,,2038-01-01 00:00:00
9000141,Nappa (Giant Ape),442,245,1,4,150,500,150,500,150,500,22,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,4005130.0,,10,2.0,,2038-01-01 00:00:00
9000150,Goku,300,3,1,1,150,500,150,500,150,500,3,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1002710.0,,10,1.0,,2038-01-01 00:00:00
9000151,Goku,300,3,1,1,150,500,150,500,150,500,13,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1002710.0,,10,1.0,,2038-01-01 00:00:00
9000160,Super Saiyan Vegeta (Angel),440,216,1,3,150,500,150,500,150,500,0,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005080.0,,10,1.0,,2038-01-01 00:00:00
9000161,Super Saiyan Vegeta (Angel),440,216,1,4,150,500,150,500,150,500,10,40,10,1,,500,1,10,1,,,,,,,,,,50,5,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005080.0,,10,1.0,,2038-01-01 00:00:00
9000170,SS Goten Possessed (GT),513,255,1,3,150,500,150,500,150,500,4,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1006310.0,,10,2.0,,2038-01-01 00:00:00
9000171,SS Goten Possessed (GT),513,255,1,4,150,500,150,500,150,500,24,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1006311.0,,10,2.0,,2038-01-01 00:00:00
9000180,Baby Vegeta,482,256,1,3,150,500,150,500,150,500,0,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1006010.0,,10,2.0,,2038-01-01 00:00:00
9000181,Baby Vegeta,482,256,1,4,150,500,150,500,150,500,20,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1006011.0,,10,2.0,,2038-01-01 00:00:00
9000190,Super Baby 1,483,320,1,4,150,500,150,500,150,500,0,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1006020.0,,10,2.0,,2038-01-01 00:00:00
9000191,Super Baby 1,483,320,1,4,150,500,150,500,150,500,20,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1006021.0,,10,2.0,,2038-01-01 00:00:00
9000200,SS Trunks Possessed (GT),514,324,1,3,150,500,150,500,150,500,3,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1006320.0,,10,2.0,,2038-01-01 00:00:00
9000201,SS Trunks Possessed (GT),514,324,1,4,150,500,150,500,150,500,23,40,10,1,,500,1,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1006321.0,,10,2.0,,2038-01-01 00:00:00
9000210,Beerus (Nightwear),581,89,1,3,150,500,150,500,150,500,11,100,10,1,,500,15,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005300.0,,10,1.0,,2038-01-01 00:00:00
9000211,Beerus (Nightwear),581,89,1,4,150,500,150,500,150,500,11,120,10,1,,500,15,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005301.0,,10,1.0,,2038-01-01 00:00:00
9000220,Beerus (Cocky),242,89,1,3,150,500,150,500,150,500,11,100,10,1,,500,15,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005300.0,,10,1.0,,2038-01-01 00:00:00
9000221,Beerus (Cocky),242,89,1,4,150,500,150,500,150,500,11,120,10,1,,500,15,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,,,,,0,0,,1005301.0,,10,1.0,,2038-01-01 00:00:00
9000230,Beerus (Wrathful),242,89,1,3,150,500,150,500,150,500,11,100,10,1,,500,15,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,3.0,2.0,,45.0,0,0,,4005300.0,,10,1.0,,2038-01-01 00:00:00
9000231,Beerus (Wrathful),242,89,1,4,150,500,150,500,150,500,11,120,10,1,,500,15,10,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,3,10,10,3.0,2.0,,45.0,0,0,,4005301.0,,10,1.0,,2038-01-01 00:00:00
9000240,King Cold,213,103,1,3,150,500,150,500,150,500,0,60,10,23,,3386,5,2765,1,,,,,,,,,,40,5,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,2000190.0,,10,2.0,,2038-01-01 00:00:00
9000241,King Cold,213,103,1,3,150,500,150,500,150,500,20,80,10,30,,13402,5,4280,1,,,,,,,,,,40,5,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,2000191.0,,10,2.0,,2038-01-01 00:00:00
9000260,Super Saiyan Cabba,553,272,1,3,150,500,150,500,150,500,1,80,10,33,,500,5,10,1,,,,,,,,,,50,4,0,0,140,12,1.0,1,3,10,10,,,,,0,0,,1007070.0,,10,1.0,,2038-01-01 00:00:00
9000261,Super Saiyan Cabba,553,272,1,4,150,500,150,500,150,500,11,100,10,40,,500,5,10,1,,,,,,,,,,50,4,0,0,140,12,1.0,1,3,10,10,,,,,0,0,,1007071.0,,10,1.0,,2038-01-01 00:00:00
9000270,Hyper Meta-Rilldo,474,240,1,3,150,500,150,500,150,500,3,80,10,33,,500,4,10,1,,,,,,,,,,50,4,0,0,140,12,1.0,1,3,10,10,,,,,0,0,,1005930.0,,10,2.0,,2038-01-01 00:00:00
9000271,Hyper Meta-Rilldo,474,240,1,4,150,500,150,500,150,500,23,100,10,40,,500,4,10,1,,,,,,,,,,50,4,0,0,140,12,1.0,1,3,10,10,,,,,0,0,,1005931.0,,10,2.0,,2038-01-01 00:00:00
9000280,Super Saiyan God SS Goku,588,86,1,4,150,500,150,500,150,500,10,100,10,33,,500,15,10,1,,,,,,,,,,50,4,0,0,140,12,1.0,1,3,10,10,6.0,2.0,,,0,0,,1008630.0,,10,1.0,,2038-01-01 00:00:00
9000281,Super Saiyan God SS Goku,588,86,1,4,150,500,150,500,150,500,10,120,10,41,,500,15,10,1,,,,,,,,,,50,4,0,0,140,12,1.0,1,3,10,10,6.0,2.0,,,0,0,,1008631.0,,10,1.0,,2038-01-01 00:00:00
9000290,Krillin,9,9,1,1,150,500,150,500,150,500,4,40,10,13,,1439,2,1489,1,,,,,,,,,,50,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1000290.0,,10,1.0,,2038-01-01 00:00:00
9000291,Krillin,9,9,1,2,150,500,150,500,150,500,14,60,10,20,,3228,2,2765,1,,,,,,,,,,50,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1000291.0,,10,1.0,,2038-01-01 00:00:00
9000310,Tien,11,11,1,3,150,500,150,500,150,500,0,60,10,23,,3386,5,2765,1,,,,,,,,,,50,4,0,0,110,12,1.0,1,1,336,769,,,,,0,0,,1000310.0,,10,1.0,,2038-01-01 00:00:00
9000311,Tien,11,11,1,3,150,500,150,500,150,500,10,80,10,30,,13402,5,4280,1,,,,,,,,,,50,4,0,0,110,12,1.0,1,1,336,769,,,,,0,0,,1000311.0,,10,1.0,,2038-01-01 00:00:00
9000320,Chiaotzu,12,12,1,1,150,500,150,500,150,500,1,40,10,13,,1446,2,1489,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,1000320.0,,10,1.0,,2038-01-01 00:00:00
9000321,Chiaotzu,12,12,1,2,150,500,150,500,150,500,11,60,10,20,,3199,2,2765,1,,,,,,,,,,50,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,1000321.0,,10,1.0,,2038-01-01 00:00:00
