id,name,description,zeni,rarity,selling_exchange_point,event_jumpable
200143,Goku (Kaioken) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200144,Goku (Kaioken) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200151,Super Saiyan 2 Vegeta [Bronze],Character-specific Medal required for Awakening.,30000,0,20,1
200152,Super Saiyan 2 Vegeta [Silver],Character-specific Medal required for Awakening.,60000,1,20,1
200153,Super Saiyan 2 Vegeta [Gold],Character-specific Medal required for Awakening.,90000,2,20,1
200154,Super Saiyan 2 Vegeta [Rainbow],Character-specific Medal required for Awakening.,120000,3,20,1
200161,Super Saiyan Goku [Bronze],Character-specific Medal required for Awakening.,30000,0,20,1
200162,Super Saiyan Goku [Silver],Character-specific Medal required for Awakening.,60000,1,20,1
200163,Super Saiyan Goku [Gold],Character-specific Medal required for Awakening.,90000,2,20,1
200164,Super Saiyan Goku [Rainbow],Character-specific Medal required for Awakening.,120000,3,20,1
200171,Super Saiyan 2 Goku (GT) [Bronze],Character-specific Medal required for Awakening.,30000,0,20,1
200172,Super Saiyan 2 Goku (GT) [Silver],Character-specific Medal required for Awakening.,60000,1,20,1
200173,Super Saiyan 2 Goku (GT) [Gold],Character-specific Medal required for Awakening.,90000,2,20,1
200174,Super Saiyan 2 Goku (GT) [Rainbow],Character-specific Medal required for Awakening.,120000,3,20,1
200181,Majuub [Bronze],Character-specific Medal required for Awakening.,30000,0,20,1
200182,Majuub [Silver],Character-specific Medal required for Awakening.,60000,1,20,1
200183,Majuub [Gold],Character-specific Medal required for Awakening.,90000,2,20,1
200184,Majuub [Rainbow],Character-specific Medal required for Awakening.,120000,3,20,1
200191,Broly (Kid) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200192,Broly (Kid) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200193,Broly (Kid) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200194,Broly (Kid) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200201,Vegeta (Kid) & Raditz (Kid) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200202,Vegeta (Kid) & Raditz (Kid) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200203,Vegeta (Kid) & Raditz (Kid) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200204,Vegeta (Kid) & Raditz (Kid) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200214,Zamasu (Goku) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
200224,Gohan (Kid) [Rainbow],"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Extreme Super Battle Road"".",777777,3,20,1
200231,Raditz [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200232,Raditz [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200233,Raditz [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200234,Raditz [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200241,Frieza (Final Form) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200242,Frieza (Final Form) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200243,Frieza (Final Form) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200244,Frieza (Final Form) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200251,Cooler [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200252,Cooler [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200253,Cooler [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200254,Cooler [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200261,Goku (Kaioken) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200262,Goku (Kaioken) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200263,Goku (Kaioken) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200264,Goku (Kaioken) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200271,Lord Slug [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200272,Lord Slug [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200273,Lord Slug [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200274,Lord Slug [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200281,Kakunsa [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200282,Kakunsa [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200283,Kakunsa [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200284,Kakunsa [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200291,Rozie [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200292,Rozie [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200293,Rozie [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200294,Rozie [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200301,Super Ribrianne [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200302,Super Ribrianne [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200303,Super Ribrianne [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200304,Super Ribrianne [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200314,Super Saiyan Goku [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
200324,Goku [Rainbow],"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Extreme Super Battle Road"".",777777,3,20,1
200331,Hercule/Majin Buu (Good) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200332,Hercule/Majin Buu (Good) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200333,Hercule/Majin Buu (Good) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200334,Hercule/Majin Buu (Good) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200341,Super Saiyan 3 Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200342,Super Saiyan 3 Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200343,Super Saiyan 3 Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200344,Super Saiyan 3 Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200351,Uub (Youth) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200352,Uub (Youth) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200353,Uub (Youth) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200354,Uub (Youth) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200364,Hercule [Rainbow],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with Zeni.",0,3,20,1
200371,Vegito (Candy) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200372,Vegito (Candy) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200373,Vegito (Candy) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200374,Vegito (Candy) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200381,Super Saiyan Gotenks & Ghost [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200382,Super Saiyan Gotenks & Ghost [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200383,Super Saiyan Gotenks & Ghost [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200384,Super Saiyan Gotenks & Ghost [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200391,Bardock (Giant Ape) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200392,Bardock (Giant Ape) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200393,Bardock (Giant Ape) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200394,Bardock (Giant Ape) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200404,Frieza (1st Form) [Rainbow],Character-specific Medal required for Awakening.,875000,3,20,1
200414,Master Roshi [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
200421,Krillin & Android #18 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200422,Krillin & Android #18 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200423,Krillin & Android #18 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200424,Krillin & Android #18 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200431,Master Roshi & Tien [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200432,Master Roshi & Tien [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200433,Master Roshi & Tien [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200434,Master Roshi & Tien [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200441,Goku (Ultra Instinct -Sign-) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200442,Goku (Ultra Instinct -Sign-) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200443,Goku (Ultra Instinct -Sign-) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200444,Goku (Ultra Instinct -Sign-) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200451,Vegeta (Dokkan Butoden) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200452,Vegeta (Dokkan Butoden) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200453,Vegeta (Dokkan Butoden) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200454,Vegeta (Dokkan Butoden) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200461,Goku (Dokkan Butoden) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200462,Goku (Dokkan Butoden) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200463,Goku (Dokkan Butoden) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200464,Goku (Dokkan Butoden) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200471,Gohan (Teen) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200472,Gohan (Teen) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200473,Gohan (Teen) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200474,Gohan (Teen) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200481,Yamu & Spopovich [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200482,Yamu & Spopovich [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200483,Yamu & Spopovich [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200484,Yamu & Spopovich [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200491,Trunks (Kid) (Great Saiyaman) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200492,Trunks (Kid) (Great Saiyaman) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200493,Trunks (Kid) (Great Saiyaman) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200494,Trunks (Kid) (Great Saiyaman) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200501,Grandpa Gohan & Pan (GT) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200502,Grandpa Gohan & Pan (GT) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200503,Grandpa Gohan & Pan (GT) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200504,Grandpa Gohan & Pan (GT) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200514,Pan (GT) (Honey) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
200521,Giru [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200522,Giru [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200523,Giru [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200524,Giru [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200534,Great Saiyaman 1 & 2 [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
200544,Goku (Youth) & Bulma (Youth) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
200551,Super Saiyan Vegeta [Bronze],Character-specific Medal required for Awakening.,30000,0,20,1
200552,Super Saiyan Vegeta [Silver],Character-specific Medal required for Awakening.,60000,1,20,1
200553,Super Saiyan Vegeta [Gold],Character-specific Medal required for Awakening.,90000,2,20,1
200554,Super Saiyan Vegeta [Rainbow],Character-specific Medal required for Awakening.,120000,3,20,1
200561,Super Saiyan 2 Gohan (Teen) [Bronze],Character-specific Medal required for Awakening.,30000,0,20,1
200562,Super Saiyan 2 Gohan (Teen) [Silver],Character-specific Medal required for Awakening.,60000,1,20,1
200563,Super Saiyan 2 Gohan (Teen) [Gold],Character-specific Medal required for Awakening.,90000,2,20,1
200564,Super Saiyan 2 Gohan (Teen) [Rainbow],Character-specific Medal required for Awakening.,120000,3,20,1
200571,Super Saiyan Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200572,Super Saiyan Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200573,Super Saiyan Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200574,Super Saiyan Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200581,Android #18 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
