id,leader_skill_set_id,exec_timing_type,target_type,sub_target_type_set_id,causality_conditions,efficacy_type,efficacy_values,calc_option
9069,102060,1,2,0,,0,"[0,0,0]",0
9070,102060,1,2,0,,0,"[0,0,0]",0
9071,102107,1,2,0,,82,"[2,25,0]",2
9072,102107,1,2,0,,83,"[2,1,0]",0
9073,102107,1,2,0,,0,"[0,0,0]",0
9074,102107,1,2,0,,0,"[0,0,0]",0
9075,102107,1,2,0,,0,"[0,0,0]",0
9076,102108,1,2,58,,82,"[2,30,0]",2
9077,102108,1,2,58,,83,"[2,2,0]",0
9078,102108,1,2,57,,104,"[50,50,50]",2
9079,102108,1,2,57,,5,"[2,0,0]",0
9080,102108,1,2,0,,0,"[0,0,0]",0
9081,1009641,1,2,0,,82,"[524288,130,0]",2
9082,1009641,1,2,0,,83,"[524288,3,0]",0
9083,1009641,1,2,0,,82,"[16384,90,0]",2
9084,1009641,1,2,0,,83,"[16384,3,0]",0
9085,1009641,1,2,0,,0,"[0,0,0]",0
9086,1018501,1,2,0,,61,"[15,15,0]",2
9087,1018501,1,2,0,,0,"[0,0,0]",0
9088,1018501,1,2,0,,0,"[0,0,0]",0
9089,1018501,1,2,0,,0,"[0,0,0]",0
9090,1018501,1,2,0,,0,"[0,0,0]",0
9091,1018502,1,2,0,,61,"[20,20,0]",2
9092,1018502,1,2,0,,0,"[0,0,0]",0
9093,1018502,1,2,0,,0,"[0,0,0]",0
9094,1018502,1,2,0,,0,"[0,0,0]",0
9095,1018502,1,2,0,,0,"[0,0,0]",0
9096,1018411,1,2,1,,82,"[31,60,0]",2
9097,1018411,1,2,1,,5,"[3,0,0]",0
9098,1018411,1,2,4,,82,"[4,30,0]",2
9099,1018411,1,2,4,,83,"[4,2,0]",0
9100,1018411,1,2,0,,0,"[0,0,0]",0
9101,1018412,1,2,1,,82,"[31,77,0]",2
9102,1018412,1,2,1,,5,"[3,0,0]",0
9103,1018412,1,2,4,,82,"[4,50,0]",2
9104,1018412,1,2,4,,83,"[4,3,0]",0
9105,1018412,1,2,0,,0,"[0,0,0]",0
9106,101992,1,2,0,,82,"[1,70,0]",2
9107,101992,1,2,0,,83,"[1,2,0]",0
9108,101992,1,2,0,,0,"[0,0,0]",0
9109,101992,1,2,0,,0,"[0,0,0]",0
9110,101992,1,2,0,,0,"[0,0,0]",0
9111,101993,1,2,0,,82,"[16,70,0]",2
9112,101993,1,2,0,,83,"[16,2,0]",0
9113,101993,1,2,0,,0,"[0,0,0]",0
9114,101993,1,2,0,,0,"[0,0,0]",0
9115,101993,1,2,0,,0,"[0,0,0]",0
9116,102025,1,2,0,,82,"[4096,70,0]",2
9117,102025,1,2,0,,83,"[4096,2,0]",0
9118,102025,1,2,0,,0,"[0,0,0]",0
9119,102025,1,2,0,,0,"[0,0,0]",0
9120,102025,1,2,0,,0,"[0,0,0]",0
9121,102073,1,2,94,,82,"[31,80,0]",2
9122,102073,1,2,94,,5,"[2,0,0]",0
9123,102073,1,2,95,,83,"[1048576,2,0]",0
9124,102073,1,2,95,,82,"[1048576,70,0]",2
9125,102073,1,2,0,,0,"[0,0,0]",0
9126,102074,1,2,94,,82,"[31,100,0]",2
9127,102074,1,2,94,,5,"[3,0,0]",0
9128,102074,1,2,95,,83,"[1048576,3,0]",0
9129,102074,1,2,95,,82,"[1048576,90,0]",2
9130,102074,1,2,0,,0,"[0,0,0]",0
9131,102075,1,2,94,,82,"[31,130,0]",2
9132,102075,1,2,94,,5,"[4,0,0]",0
9133,102075,1,2,95,,83,"[1048576,4,0]",0
9134,102075,1,2,95,,82,"[1048576,100,0]",2
9135,102075,1,2,0,,0,"[0,0,0]",0
9136,102138,1,2,0,,82,"[4,25,0]",2
9137,102138,1,2,0,,83,"[4,1,0]",0
9138,102138,1,2,0,,0,"[0,0,0]",0
9139,102138,1,2,0,,0,"[0,0,0]",0
9140,102138,1,2,0,,0,"[0,0,0]",0
9141,102139,1,2,147,,82,"[31,50,0]",2
9142,102139,1,2,147,,5,"[3,0,0]",0
9143,102139,1,2,148,,82,"[4,30,0]",2
9144,102139,1,2,148,,83,"[4,2,0]",0
9145,102139,1,2,0,,0,"[0,0,0]",0
9146,1009381,1,2,0,,82,"[64,90,0]",2
9147,1009381,1,2,0,,83,"[64,4,0]",0
9148,1009381,1,2,0,,83,"[32,3,0]",0
9149,1009381,1,2,0,,82,"[32,70,0]",2
9150,1009381,1,2,0,,0,"[0,0,0]",0
9151,102145,1,2,0,,82,"[31,30,0]",2
9152,102145,1,2,0,,5,"[3,0,0]",0
9153,102145,1,2,0,,0,"[0,0,0]",0
9154,102145,1,2,0,,0,"[0,0,0]",0
9155,102145,1,2,0,,0,"[0,0,0]",0
9156,102144,1,2,36,,82,"[1,50,0]",2
9157,102144,1,2,36,,83,"[1,3,0]",0
9158,102144,1,2,22,,82,"[31,50,0]",2
9159,102144,1,2,22,,5,"[4,0,0]",0
9160,102144,1,2,0,,0,"[0,0,0]",0
9161,1021451,1,2,0,,82,"[31,40,0]",2
9162,1021451,1,2,0,,5,"[3,0,0]",0
9163,1021451,1,2,0,,0,"[0,0,0]",0
9164,1021451,1,2,0,,0,"[0,0,0]",0
9165,1021451,1,2,0,,0,"[0,0,0]",0
9166,1021452,1,2,0,,82,"[31,50,0]",2
9167,1021452,1,2,0,,5,"[3,0,0]",0
9168,1021452,1,2,0,,0,"[0,0,0]",0
9169,1021452,1,2,0,,0,"[0,0,0]",0
9170,1021452,1,2,0,,0,"[0,0,0]",0
9171,1021441,1,2,36,,82,"[1,50,0]",2
9172,1021441,1,2,36,,83,"[1,3,0]",0
9173,1021441,1,2,22,,82,"[31,60,0]",2
9174,1021441,1,2,22,,5,"[4,0,0]",0
9175,1021441,1,2,0,,0,"[0,0,0]",0
9176,1021442,1,2,36,,82,"[1,50,0]",2
9177,1021442,1,2,36,,83,"[1,3,0]",0
9178,1021442,1,2,22,,82,"[31,77,0]",2
9179,1021442,1,2,22,,5,"[4,0,0]",0
9180,1021442,1,2,0,,0,"[0,0,0]",0
9181,102064,1,2,149,,82,"[31,140,0]",2
9182,102064,1,2,149,,5,"[2,0,0]",0
9183,102064,1,2,0,,0,"[0,0,0]",0
9184,102064,1,2,0,,0,"[0,0,0]",0
9185,102064,1,2,0,,0,"[0,0,0]",0
9186,102065,1,2,149,,82,"[31,170,0]",2
9187,102065,1,2,149,,5,"[3,0,0]",0
9188,102065,1,2,0,,0,"[0,0,0]",0
9189,102065,1,2,0,,0,"[0,0,0]",0
9190,102065,1,2,0,,0,"[0,0,0]",0
9191,102066,1,2,147,,82,"[31,100,0]",2
9192,102066,1,2,147,,5,"[2,0,0]",0
9193,102066,1,2,0,,0,"[0,0,0]",0
9194,102066,1,2,0,,0,"[0,0,0]",0
9195,102066,1,2,0,,0,"[0,0,0]",0
9196,102067,1,2,147,,82,"[31,130,0]",2
9197,102067,1,2,147,,5,"[3,0,0]",0
9198,102067,1,2,0,,0,"[0,0,0]",0
9199,102067,1,2,0,,0,"[0,0,0]",0
9200,102067,1,2,0,,0,"[0,0,0]",0
9201,102068,1,2,149,,82,"[31,120,0]",2
9202,102068,1,2,149,,5,"[3,0,0]",0
9203,102068,1,2,0,,0,"[0,0,0]",0
9204,102068,1,2,0,,0,"[0,0,0]",0
9205,102068,1,2,0,,0,"[0,0,0]",0
9206,102069,1,2,147,,82,"[31,120,0]",2
9207,102069,1,2,147,,5,"[3,0,0]",0
9208,102069,1,2,0,,0,"[0,0,0]",0
9209,102069,1,2,0,,0,"[0,0,0]",0
9210,102069,1,2,0,,0,"[0,0,0]",0
9211,102054,1,2,100,,82,"[31,120,0]",2
9212,102054,1,2,100,,5,"[2,0,0]",0
9213,102054,1,2,0,,0,"[0,0,0]",0
9214,102054,1,2,0,,0,"[0,0,0]",0
9215,102054,1,2,0,,0,"[0,0,0]",0
9216,102055,1,2,100,,82,"[31,150,0]",2
9217,102055,1,2,100,,5,"[3,0,0]",0
9218,102055,1,2,0,,0,"[0,0,0]",0
9219,102055,1,2,0,,0,"[0,0,0]",0
9220,102055,1,2,0,,0,"[0,0,0]",0
9221,102090,1,2,100,,82,"[31,100,0]",2
9222,102090,1,2,100,,5,"[2,0,0]",0
9223,102090,1,2,0,,0,"[0,0,0]",0
9224,102090,1,2,0,,0,"[0,0,0]",0
9225,102090,1,2,0,,0,"[0,0,0]",0
9226,102091,1,2,100,,82,"[31,130,0]",2
9227,102091,1,2,100,,5,"[3,0,0]",0
9228,102091,1,2,0,,0,"[0,0,0]",0
9229,102091,1,2,0,,0,"[0,0,0]",0
9230,102091,1,2,0,,0,"[0,0,0]",0
9231,102098,1,2,147,,104,"[140,140,140]",2
9232,102098,1,2,147,,5,"[2,0,0]",0
9233,102098,1,2,151,,104,"[120,120,120]",2
9234,102098,1,2,151,,5,"[2,0,0]",0
9235,102098,1,2,0,,0,"[0,0,0]",0
9236,102099,1,2,147,,104,"[170,170,170]",2
9237,102099,1,2,147,,5,"[3,0,0]",0
9238,102099,1,2,151,,104,"[150,150,150]",2
9239,102099,1,2,151,,5,"[3,0,0]",0
9240,102099,1,2,0,,0,"[0,0,0]",0
9241,102096,1,2,2,,82,"[31,100,0]",2
9242,102096,1,2,2,,5,"[3,0,0]",0
9243,102096,1,2,0,,0,"[0,0,0]",0
9244,102096,1,2,0,,0,"[0,0,0]",0
9245,102096,1,2,0,,0,"[0,0,0]",0
9246,102097,1,2,2,,82,"[31,120,0]",2
9247,102097,1,2,2,,5,"[4,0,0]",0
9248,102097,1,2,0,,0,"[0,0,0]",0
9249,102097,1,2,0,,0,"[0,0,0]",0
9250,102097,1,2,0,,0,"[0,0,0]",0
9251,102088,1,2,149,,82,"[31,30,0]",2
9252,102088,1,2,149,,5,"[2,0,0]",0
9253,102088,1,2,0,,0,"[0,0,0]",0
9254,102088,1,2,0,,0,"[0,0,0]",0
9255,102088,1,2,0,,0,"[0,0,0]",0
9256,102089,1,2,149,,82,"[31,50,0]",2
9257,102089,1,2,149,,5,"[3,0,0]",0
9258,102089,1,2,0,,0,"[0,0,0]",0
9259,102089,1,2,0,,0,"[0,0,0]",0
9260,102089,1,2,0,,0,"[0,0,0]",0
9261,102082,1,2,0,,82,"[2097152,100,0]",2
9262,102082,1,2,0,,83,"[2097152,3,0]",0
9263,102082,1,2,0,,0,"[0,0,0]",0
9264,102082,1,2,0,,0,"[0,0,0]",0
9265,102082,1,2,0,,0,"[0,0,0]",0
9266,102083,1,2,0,,82,"[131072,100,0]",2
9267,102083,1,2,0,,83,"[131072,3,0]",0
9268,102083,1,2,0,,0,"[0,0,0]",0
9269,102083,1,2,0,,0,"[0,0,0]",0
9270,102083,1,2,0,,0,"[0,0,0]",0
9271,102084,1,2,0,,82,"[524288,100,0]",2
9272,102084,1,2,0,,83,"[524288,3,0]",0
9273,102084,1,2,0,,0,"[0,0,0]",0
9274,102084,1,2,0,,0,"[0,0,0]",0
9275,102084,1,2,0,,0,"[0,0,0]",0
9276,102085,1,2,0,,82,"[1048576,100,0]",2
9277,102085,1,2,0,,83,"[1048576,3,0]",0
9278,102085,1,2,0,,0,"[0,0,0]",0
9279,102085,1,2,0,,0,"[0,0,0]",0
9280,102085,1,2,0,,0,"[0,0,0]",0
9281,902140,0,0,0,,0,"[0,0,0]",0
9282,902140,0,0,0,,0,"[0,0,0]",0
9283,902140,0,0,0,,0,"[0,0,0]",0
9284,902140,0,0,0,,0,"[0,0,0]",0
9285,902140,0,0,0,,0,"[0,0,0]",0
9286,102092,1,2,0,,82,"[31,70,0]",2
9287,102092,1,2,0,,5,"[3,0,0]",0
9288,102092,1,2,0,,0,"[0,0,0]",0
9289,102092,1,2,0,,0,"[0,0,0]",0
9290,102092,1,2,0,,0,"[0,0,0]",0
9291,102093,1,2,0,,61,"[15,15,0]",2
9292,102093,1,2,0,,58,"[1000,1000,0]",0
9293,102093,1,2,0,,0,"[0,0,0]",0
9294,102093,1,2,0,,0,"[0,0,0]",0
9295,102093,1,2,0,,0,"[0,0,0]",0
9296,102094,1,2,0,,82,"[16,90,0]",2
9297,102094,1,2,0,,83,"[16,3,0]",0
9298,102094,1,2,0,,0,"[0,0,0]",0
9299,102094,1,2,0,,0,"[0,0,0]",0
9300,102094,1,2,0,,0,"[0,0,0]",0
9301,1010291,1,2,0,,82,"[31,80,0]",2
9302,1010291,1,2,0,,5,"[3,0,0]",0
9303,1010291,1,2,0,,0,"[0,0,0]",0
9304,1010291,1,2,0,,0,"[0,0,0]",0
9305,1010291,1,2,0,,0,"[0,0,0]",0
9306,101966,1,2,0,,82,"[1,50,0]",2
9307,101966,1,2,0,,83,"[1,3,0]",0
9308,101966,1,2,0,,0,"[0,0,0]",0
9309,101966,1,2,0,,0,"[0,0,0]",0
9310,101966,1,2,0,,0,"[0,0,0]",0
9311,102112,1,2,60,,83,"[8192,2,0]",0
9312,102112,1,2,60,,82,"[8192,70,0]",2
9313,102112,1,2,59,,5,"[2,0,0]",0
9314,102112,1,2,59,,104,"[80,80,80]",2
9315,102112,1,2,0,,0,"[0,0,0]",0
9316,102113,1,2,60,,83,"[8192,3,0]",0
9317,102113,1,2,60,,82,"[8192,90,0]",2
9318,102113,1,2,59,,5,"[3,0,0]",0
9319,102113,1,2,59,,104,"[100,100,100]",2
9320,102113,1,2,0,,0,"[0,0,0]",0
9321,102114,1,2,60,,83,"[8192,4,0]",0
9322,102114,1,2,60,,82,"[8192,100,0]",2
9323,102114,1,2,59,,5,"[4,0,0]",0
9324,102114,1,2,59,,104,"[130,130,130]",2
9325,102114,1,2,0,,0,"[0,0,0]",0
9326,102104,1,2,152,,104,"[140,140,140]",2
9327,102104,1,2,152,,5,"[2,0,0]",0
9328,102104,1,2,154,,104,"[120,120,120]",2
9329,102104,1,2,154,,5,"[2,0,0]",0
9330,102104,1,2,0,,0,"[0,0,0]",0
9331,102105,1,2,152,,104,"[170,170,170]",2
9332,102105,1,2,152,,5,"[3,0,0]",0
9333,102105,1,2,154,,104,"[150,150,150]",2
9334,102105,1,2,154,,5,"[3,0,0]",0
9335,102105,1,2,0,,0,"[0,0,0]",0
9336,102102,1,2,152,,82,"[31,100,0]",2
9337,102102,1,2,152,,5,"[2,0,0]",0
9338,102102,1,2,0,,0,"[0,0,0]",0
9339,102102,1,2,0,,0,"[0,0,0]",0
9340,102102,1,2,0,,0,"[0,0,0]",0
9341,102103,1,2,152,,82,"[31,120,0]",2
9342,102103,1,2,152,,5,"[3,0,0]",0
9343,102103,1,2,0,,0,"[0,0,0]",0
9344,102103,1,2,0,,0,"[0,0,0]",0
9345,102103,1,2,0,,0,"[0,0,0]",0
9346,902152,0,0,0,,0,"[0,0,0]",0
9347,902152,0,0,0,,0,"[0,0,0]",0
9348,902152,0,0,0,,0,"[0,0,0]",0
9349,902152,0,0,0,,0,"[0,0,0]",0
9350,902152,0,0,0,,0,"[0,0,0]",0
9351,102151,0,0,0,,0,"[0,0,0]",0
9352,102151,0,0,0,,0,"[0,0,0]",0
9353,102151,0,0,0,,0,"[0,0,0]",0
9354,102151,0,0,0,,0,"[0,0,0]",0
9355,102151,0,0,0,,0,"[0,0,0]",0
9356,1010851,1,2,0,,82,"[16384,130,0]",2
9357,1010851,1,2,0,,83,"[16384,3,0]",0
9358,1010851,1,2,0,,82,"[524288,90,0]",2
9359,1010851,1,2,0,,83,"[524288,3,0]",0
9360,1010851,1,2,0,,0,"[0,0,0]",0
9361,1008611,1,2,0,,82,"[31,80,0]",2
9362,1008611,1,2,0,,5,"[3,0,0]",0
9363,1008611,1,2,0,,0,"[0,0,0]",0
9364,1008611,1,2,0,,0,"[0,0,0]",0
9365,1008611,1,2,0,,0,"[0,0,0]",0
9366,1008621,1,2,0,,64,"[1,35,1]",2
9367,1008621,1,2,0,,0,"[0,0,0]",0
9368,1008621,1,2,0,,0,"[0,0,0]",0
9369,1008621,1,2,0,,0,"[0,0,0]",0
9370,1008621,1,2,0,,0,"[0,0,0]",0
9371,102155,1,2,1,,5,"[2,0,0]",0
9372,102155,1,2,1,,82,"[31,30,0]",2
9373,102155,1,2,0,,0,"[0,0,0]",0
9374,102155,1,2,0,,0,"[0,0,0]",0
9375,102155,1,2,0,,0,"[0,0,0]",0
9376,102156,1,2,1,,5,"[3,0,0]",0
9377,102156,1,2,1,,82,"[31,50,0]",2
9378,102156,1,2,0,,0,"[0,0,0]",0
9379,102156,1,2,0,,0,"[0,0,0]",0
9380,102156,1,2,0,,0,"[0,0,0]",0
9381,102006,1,2,0,,82,"[4,50,0]",2
9382,102006,1,2,0,,83,"[4,3,0]",0
9383,102006,1,2,0,,0,"[0,0,0]",0
9384,102006,1,2,0,,0,"[0,0,0]",0
9385,102006,1,2,0,,0,"[0,0,0]",0
9386,102026,1,2,0,,82,"[2,50,0]",2
9387,102026,1,2,0,,83,"[2,3,0]",0
9388,102026,1,2,0,,0,"[0,0,0]",0
9389,102026,1,2,0,,0,"[0,0,0]",0
9390,102026,1,2,0,,0,"[0,0,0]",0
9391,101995,1,2,0,,82,"[2,70,0]",2
9392,101995,1,2,0,,83,"[2,2,0]",0
9393,101995,1,2,0,,0,"[0,0,0]",0
9394,101995,1,2,0,,0,"[0,0,0]",0
9395,101995,1,2,0,,0,"[0,0,0]",0
9396,1008541,1,2,0,,82,"[31,60,0]",2
9397,1008541,1,2,0,,5,"[3,0,0]",0
9398,1008541,1,2,0,,0,"[0,0,0]",0
9399,1008541,1,2,0,,0,"[0,0,0]",0
9400,1008541,1,2,0,,0,"[0,0,0]",0
9401,1006661,1,2,0,,82,"[31,60,0]",2
9402,1006661,1,2,0,,5,"[3,0,0]",0
9403,1006661,1,2,0,,0,"[0,0,0]",0
9404,1006661,1,2,0,,0,"[0,0,0]",0
9405,1006661,1,2,0,,0,"[0,0,0]",0
9406,102132,1,2,155,,5,"[2,0,0]",0
9407,102132,1,2,155,,82,"[31,140,0]",2
9408,102132,1,2,156,,83,"[32,2,0]",0
9409,102132,1,2,156,,82,"[32,110,0]",2
9410,102132,1,2,0,,0,"[0,0,0]",0
9411,102133,1,2,155,,5,"[3,0,0]",0
9412,102133,1,2,155,,82,"[31,170,0]",2
9413,102133,1,2,156,,83,"[32,3,0]",0
9414,102133,1,2,156,,82,"[32,130,0]",2
9415,102133,1,2,0,,0,"[0,0,0]",0
9416,102128,1,2,157,,82,"[31,140,0]",2
9417,102128,1,2,157,,5,"[2,0,0]",0
9418,102128,1,2,158,,82,"[64,110,0]",2
9419,102128,1,2,158,,83,"[64,2,0]",0
9420,102128,1,2,0,,0,"[0,0,0]",0
9421,102129,1,2,157,,82,"[31,170,0]",2
9422,102129,1,2,157,,5,"[3,0,0]",0
9423,102129,1,2,158,,82,"[64,130,0]",2
9424,102129,1,2,158,,83,"[64,3,0]",0
9425,102129,1,2,0,,0,"[0,0,0]",0
9426,100449,1,2,17,,82,"[31,80,0]",2
9427,100449,1,2,17,,83,"[31,2,0]",0
9428,100449,1,2,0,,0,"[0,0,0]",0
9429,100449,1,2,0,,0,"[0,0,0]",0
9430,100449,1,2,0,,0,"[0,0,0]",0
9431,102100,1,2,17,,82,"[31,100,0]",2
9432,102100,1,2,17,,83,"[31,3,0]",0
9433,102100,1,2,0,,0,"[0,0,0]",0
9434,102100,1,2,0,,0,"[0,0,0]",0
9435,102100,1,2,0,,0,"[0,0,0]",0
9436,102101,1,2,17,,82,"[31,130,0]",2
9437,102101,1,2,17,,83,"[31,4,0]",0
9438,102101,1,2,0,,0,"[0,0,0]",0
9439,102101,1,2,0,,0,"[0,0,0]",0
9440,102101,1,2,0,,0,"[0,0,0]",0
9441,1010871,1,2,0,,82,"[1048576,130,0]",2
9442,1010871,1,2,0,,83,"[1048576,3,0]",0
9443,1010871,1,2,0,,82,"[32768,90,0]",2
9444,1010871,1,2,0,,83,"[32768,3,0]",0
9445,1010871,1,2,0,,0,"[0,0,0]",0
9446,902157,0,0,0,,0,"[0,0,0]",0
9447,902157,0,0,0,,0,"[0,0,0]",0
9448,902157,0,0,0,,0,"[0,0,0]",0
9449,902157,0,0,0,,0,"[0,0,0]",0
9450,902157,0,0,0,,0,"[0,0,0]",0
9451,102029,1,2,159,,104,"[130,130,130]",2
9452,102029,1,2,159,,5,"[2,0,0]",0
9453,102029,1,2,161,,104,"[130,130,130]",2
9454,102029,1,2,161,,5,"[2,0,0]",0
9455,102029,1,2,0,,0,"[0,0,0]",0
9456,102030,1,2,159,,104,"[150,150,150]",2
9457,102030,1,2,159,,5,"[3,0,0]",0
9458,102030,1,2,161,,104,"[150,150,150]",2
9459,102030,1,2,161,,5,"[3,0,0]",0
9460,102030,1,2,0,,0,"[0,0,0]",0
9461,102031,1,2,159,,104,"[170,170,170]",2
9462,102031,1,2,159,,5,"[3,0,0]",0
9463,102031,1,2,161,,104,"[170,170,170]",2
9464,102031,1,2,161,,5,"[3,0,0]",0
9465,102031,1,2,0,,0,"[0,0,0]",0
9466,102032,1,2,162,,104,"[130,130,130]",2
9467,102032,1,2,162,,5,"[2,0,0]",0
9468,102032,1,2,164,,104,"[130,130,130]",2
9469,102032,1,2,164,,5,"[2,0,0]",0
9470,102032,1,2,0,,0,"[0,0,0]",0
9471,102033,1,2,162,,104,"[150,150,150]",2
9472,102033,1,2,162,,5,"[3,0,0]",0
9473,102033,1,2,164,,104,"[150,150,150]",2
9474,102033,1,2,164,,5,"[3,0,0]",0
9475,102033,1,2,0,,0,"[0,0,0]",0
9476,102034,1,2,162,,104,"[170,170,170]",2
9477,102034,1,2,162,,5,"[3,0,0]",0
9478,102034,1,2,164,,104,"[170,170,170]",2
9479,102034,1,2,164,,5,"[3,0,0]",0
9480,102034,1,2,0,,0,"[0,0,0]",0
9481,102134,1,2,91,,82,"[31,100,0]",2
9482,102134,1,2,91,,5,"[2,0,0]",0
9483,102134,1,2,0,,0,"[0,0,0]",0
9484,102134,1,2,0,,0,"[0,0,0]",0
9485,102134,1,2,0,,0,"[0,0,0]",0
9486,102135,1,2,91,,82,"[31,130,0]",2
9487,102135,1,2,91,,5,"[3,0,0]",0
9488,102135,1,2,0,,0,"[0,0,0]",0
9489,102135,1,2,0,,0,"[0,0,0]",0
9490,102135,1,2,0,,0,"[0,0,0]",0
9491,102136,1,2,138,,82,"[31,100,0]",2
9492,102136,1,2,138,,5,"[2,0,0]",0
9493,102136,1,2,0,,0,"[0,0,0]",0
9494,102136,1,2,0,,0,"[0,0,0]",0
9495,102136,1,2,0,,0,"[0,0,0]",0
9496,102137,1,2,138,,82,"[31,130,0]",2
9497,102137,1,2,138,,5,"[3,0,0]",0
9498,102137,1,2,0,,0,"[0,0,0]",0
9499,102137,1,2,0,,0,"[0,0,0]",0
9500,102137,1,2,0,,0,"[0,0,0]",0
9501,1016461,1,2,65,,83,"[31,3,0]",0
9502,1016461,1,2,65,,82,"[31,130,0]",2
9503,1016461,1,2,66,,82,"[2,100,0]",2
9504,1016461,1,2,66,,83,"[2,3,0]",0
9505,1016461,1,2,0,,0,"[0,0,0]",0
9506,1016491,1,2,67,,83,"[31,3,0]",0
9507,1016491,1,2,67,,82,"[31,130,0]",2
9508,1016491,1,2,68,,82,"[16,100,0]",2
9509,1016491,1,2,68,,83,"[16,3,0]",0
9510,1016491,1,2,0,,0,"[0,0,0]",0
9511,102023,1,2,43,,82,"[31,66,0]",2
9512,102023,1,2,43,,5,"[3,0,0]",0
9513,102023,1,2,0,,0,"[0,0,0]",0
9514,102023,1,2,0,,0,"[0,0,0]",0
9515,102023,1,2,0,,0,"[0,0,0]",0
9516,102160,1,2,165,,82,"[31,30,0]",2
9517,102160,1,2,165,,5,"[2,0,0]",0
9518,102160,1,2,0,,0,"[0,0,0]",0
9519,102160,1,2,0,,0,"[0,0,0]",0
9520,102160,1,2,0,,0,"[0,0,0]",0
9521,102161,1,2,165,,82,"[31,50,0]",2
9522,102161,1,2,165,,5,"[2,0,0]",0
9523,102161,1,2,0,,0,"[0,0,0]",0
9524,102161,1,2,0,,0,"[0,0,0]",0
9525,102161,1,2,0,,0,"[0,0,0]",0
9526,102163,1,2,57,,82,"[31,30,0]",2
9527,102163,1,2,57,,5,"[2,0,0]",0
9528,102163,1,2,0,,0,"[0,0,0]",0
9529,102163,1,2,0,,0,"[0,0,0]",0
9530,102163,1,2,0,,0,"[0,0,0]",0
9531,102153,1,2,118,,82,"[31,30,0]",2
9532,102153,1,2,118,,5,"[2,0,0]",0
9533,102153,1,2,0,,0,"[0,0,0]",0
9534,102153,1,2,0,,0,"[0,0,0]",0
9535,102153,1,2,0,,0,"[0,0,0]",0
9536,102162,1,2,165,,82,"[31,80,0]",2
9537,102162,1,2,165,,5,"[3,0,0]",0
9538,102162,1,2,0,,0,"[0,0,0]",0
9539,102162,1,2,0,,0,"[0,0,0]",0
9540,102162,1,2,0,,0,"[0,0,0]",0
9541,102164,1,2,57,,82,"[31,50,0]",2
9542,102164,1,2,57,,5,"[3,0,0]",0
9543,102164,1,2,0,,0,"[0,0,0]",0
9544,102164,1,2,0,,0,"[0,0,0]",0
9545,102164,1,2,0,,0,"[0,0,0]",0
9546,102154,1,2,118,,82,"[31,50,0]",2
9547,102154,1,2,118,,5,"[3,0,0]",0
9548,102154,1,2,0,,0,"[0,0,0]",0
9549,102154,1,2,0,,0,"[0,0,0]",0
9550,102154,1,2,0,,0,"[0,0,0]",0
9551,102170,1,2,11,,82,"[31,50,0]",2
9552,102170,1,2,11,,5,"[2,0,0]",0
9553,102170,1,2,0,,0,"[0,0,0]",0
9554,102170,1,2,0,,0,"[0,0,0]",0
9555,102170,1,2,0,,0,"[0,0,0]",0
9556,1021621,1,2,165,,82,"[31,120,0]",2
9557,1021621,1,2,165,,5,"[3,0,0]",0
9558,1021621,1,2,0,,0,"[0,0,0]",0
9559,1021621,1,2,0,,0,"[0,0,0]",0
9560,1021621,1,2,0,,0,"[0,0,0]",0
9561,1021641,1,2,57,,82,"[31,60,0]",2
9562,1021641,1,2,57,,5,"[3,0,0]",0
9563,1021641,1,2,58,,82,"[4,30,0]",2
9564,1021641,1,2,58,,83,"[4,2,0]",0
9565,1021641,1,2,0,,0,"[0,0,0]",0
9566,1021642,1,2,57,,82,"[31,77,0]",2
9567,1021642,1,2,57,,5,"[3,0,0]",0
9568,1021642,1,2,58,,82,"[4,50,0]",2
9569,1021642,1,2,58,,83,"[4,3,0]",0
9570,1021642,1,2,0,,0,"[0,0,0]",0
9571,1021541,1,2,118,,83,"[31,3,0]",0
9572,1021541,1,2,118,,82,"[31,60,0]",2
9573,1021541,1,2,145,,82,"[2,30,0]",2
9574,1021541,1,2,145,,83,"[2,2,0]",0
9575,1021541,1,2,0,,0,"[0,0,0]",0
9576,1021542,1,2,118,,83,"[31,3,0]",0
9577,1021542,1,2,118,,82,"[31,77,0]",2
9578,1021542,1,2,145,,82,"[2,50,0]",2
9579,1021542,1,2,145,,83,"[2,3,0]",0
9580,1021542,1,2,0,,0,"[0,0,0]",0
9581,1021701,1,2,11,,83,"[31,3,0]",0
9582,1021701,1,2,11,,82,"[31,60,0]",2
9583,1021701,1,2,30,,82,"[16,30,0]",2
9584,1021701,1,2,30,,83,"[16,2,0]",0
9585,1021701,1,2,0,,0,"[0,0,0]",0
9586,1021702,1,2,11,,83,"[31,3,0]",0
9587,1021702,1,2,11,,82,"[31,77,0]",2
9588,1021702,1,2,30,,82,"[16,50,0]",2
9589,1021702,1,2,30,,83,"[16,3,0]",0
9590,1021702,1,2,0,,0,"[0,0,0]",0
9591,102141,1,2,11,,83,"[31,2,0]",0
9592,102141,1,2,11,,82,"[31,100,0]",2
9593,102141,1,2,0,,0,"[0,0,0]",0
9594,102141,1,2,0,,0,"[0,0,0]",0
9595,102141,1,2,0,,0,"[0,0,0]",0
9596,102142,1,2,11,,83,"[31,3,0]",0
9597,102142,1,2,11,,82,"[31,120,0]",2
