id,special_set_id,type,efficacy_type,target_type,calc_option,turn,prob,causality_conditions,eff_value1,eff_value2,eff_value3
4709,4709,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4710,4710,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4711,4711,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4712,4712,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4713,4713,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4714,4714,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
4715,4715,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
4716,4716,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4717,4717,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4718,4718,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4719,4719,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4723,4723,Special::NormalEfficacySpecial,1,3,3,1,100,,50,0,0
4724,4724,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4725,4725,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
4726,4726,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
4727,4727,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0
4728,4728,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0
4733,4733,Special::NormalEfficacySpecial,1,3,3,1,100,,20,0,0
4734,4734,Special::NormalEfficacySpecial,1,3,3,1,100,,30,0,0
4735,4735,Special::NormalEfficacySpecial,1,3,3,1,100,,20,0,0
4736,4736,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
4737,4737,Special::NormalEfficacySpecial,1,3,3,1,100,,20,0,0
4738,4738,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4739,4739,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4740,4740,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4741,4741,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4742,4742,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4743,4743,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4744,4744,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4745,4745,Special::NormalEfficacySpecial,2,1,2,4,100,,30,0,0
4747,4747,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4748,4748,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4749,4749,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4750,4750,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4752,4752,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4754,4754,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
4764,4764,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4765,4765,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4766,4766,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4767,4767,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4768,4768,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4769,4769,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4770,4770,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4771,4771,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
4772,4772,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4773,4773,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4774,4774,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4777,4777,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4778,4778,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4779,4779,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
4780,4780,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
4781,4781,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
4782,4782,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
4783,4783,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4784,4784,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4785,4785,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4786,4786,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4787,4787,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4788,4788,Special::NormalEfficacySpecial,3,1,2,1,100,,100,30,0
4789,4789,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4790,4790,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
4791,4791,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4792,4792,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4793,4793,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4794,4794,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4795,4795,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4796,4796,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4797,4797,Special::NormalEfficacySpecial,2,1,2,4,100,,30,0,0
4798,4798,Special::NormalEfficacySpecial,2,1,2,4,100,,50,0,0
4799,4799,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4800,4800,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4801,4801,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4802,4802,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4803,4803,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
4804,4804,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
4805,4805,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4806,4806,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4807,4807,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
4808,4808,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4809,4809,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
4814,4814,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4815,4815,Special::NormalEfficacySpecial,2,3,3,1,100,,50,0,0
4816,4816,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
4819,4819,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
4821,4821,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
4822,4822,Special::NormalEfficacySpecial,3,1,2,99,100,,50,50,0
4823,4823,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
4824,4824,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4825,4825,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
4826,4826,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
4827,4827,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
4828,4828,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4829,4829,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4830,4830,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4831,4831,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4835,4835,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4836,4836,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4837,4837,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4838,4838,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4839,4839,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4840,4840,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4841,4841,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
4842,4842,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4843,4843,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
4844,4844,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4845,4845,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0
4846,4846,Special::NormalEfficacySpecial,3,1,2,1,100,,100,50,0
4848,4848,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4849,4849,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4850,4850,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
4858,4858,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4859,4859,Special::NormalEfficacySpecial,1,1,2,99,100,,100,0,0
4860,4860,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4861,4861,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
4862,4862,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
4870,4870,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
4871,4871,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4872,4872,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4873,4873,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
4874,4874,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
4875,4875,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
4876,4876,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
4877,4877,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
4878,4878,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4881,4881,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
4882,4882,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4883,4883,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4884,4884,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
4885,4885,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4887,4887,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4891,4891,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4892,4892,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4893,4893,Special::NormalEfficacySpecial,3,3,3,3,100,,20,50,0
4894,4894,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4895,4895,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4896,4896,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4900,4900,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4901,4901,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4902,4902,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4903,4903,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
4905,4905,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4906,4906,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
4907,4907,Special::NormalEfficacySpecial,3,1,2,1,100,,30,50,0
4910,4910,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
4913,4913,Special::NormalEfficacySpecial,1,1,2,1,100,,25,0,0
4914,4914,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4915,4915,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
4916,4916,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4917,4917,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4919,4919,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4920,4920,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4922,4922,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4923,4923,Special::NormalEfficacySpecial,1,3,3,1,100,,20,0,0
4924,4924,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4927,4927,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4928,4928,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4929,4929,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4930,4930,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4931,4931,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4932,4932,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4933,4933,Special::NormalEfficacySpecial,2,3,3,1,100,,80,0,0
4934,4934,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
4935,4935,Special::NormalEfficacySpecial,2,3,3,1,100,,80,0,0
4936,4936,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
4937,4937,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
4938,4938,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
4959,4959,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4960,4960,Special::NormalEfficacySpecial,3,1,2,1,100,,100,100,0
4961,4961,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4962,4962,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4963,4963,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4964,4964,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4965,4965,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
4966,4966,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4967,4967,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4972,4972,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
4973,4973,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
4974,4974,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
4975,4975,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
4976,4976,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4977,4977,Special::NormalEfficacySpecial,2,3,3,1,100,,50,0,0
4979,4979,Special::NormalEfficacySpecial,2,3,3,1,100,,50,0,0
4982,4982,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4983,4983,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
4984,4984,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4985,4985,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4986,4986,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
4987,4987,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4988,4988,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4991,4991,Special::NormalEfficacySpecial,1,3,3,1,100,,50,0,0
4993,4993,Special::NormalEfficacySpecial,3,1,2,1,100,,30,50,0
4994,4994,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
4995,4995,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
4996,4996,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
4998,4998,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
4999,4999,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
5000,5000,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5001,5001,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5003,5003,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5004,5004,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
5005,5005,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5006,5006,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5007,5007,Special::NormalEfficacySpecial,3,1,2,3,100,,50,50,0
5012,5012,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
5013,5013,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5014,5014,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5015,5015,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5016,5016,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
5017,5017,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
5018,5018,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5019,5019,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5020,5020,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5021,5021,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5022,5022,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
5023,5023,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5024,5024,Special::NormalEfficacySpecial,3,1,2,3,100,,30,30,0
5025,5025,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5026,5026,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5027,5027,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5028,5028,Special::NormalEfficacySpecial,2,1,2,4,100,,30,0,0
5029,5029,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
5030,5030,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5031,5031,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5032,5032,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5033,5033,Special::NormalEfficacySpecial,3,1,2,1,100,,100,100,0
5034,5034,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5035,5035,Special::NormalEfficacySpecial,3,1,2,1,100,,100,100,0
5036,5036,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
5037,5037,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
5038,5038,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5039,5039,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5040,5040,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5041,5041,Special::NormalEfficacySpecial,3,1,2,1,100,,100,100,0
5042,5042,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5043,5043,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5044,5044,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5045,5045,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5046,5046,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
5047,5047,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5048,5048,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5049,5049,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5050,5050,Special::NormalEfficacySpecial,1,3,3,1,100,,50,0,0
5051,5051,Special::NormalEfficacySpecial,1,3,3,1,100,,10,0,0
5052,5052,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5053,5053,Special::NormalEfficacySpecial,2,3,3,1,100,,20,0,0
5054,5054,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5059,5059,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
5060,5060,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0
5061,5061,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
5062,5062,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5064,5064,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5067,5067,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5068,5068,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5069,5069,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5070,5070,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5071,5071,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5072,5072,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5073,5073,Special::NormalEfficacySpecial,3,1,2,4,100,,50,50,0
5082,5082,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
5083,5083,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
5085,5085,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
5086,5086,Special::NormalEfficacySpecial,2,3,3,1,100,,50,0,0
5087,5087,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
5105,5105,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
5106,5106,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
5107,5107,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5108,5108,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5109,5109,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5114,5114,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
5115,5115,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
5116,5116,Special::NormalEfficacySpecial,1,1,2,3,100,,100,0,0
5117,5117,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5118,5118,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5119,5119,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
5120,5120,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5121,5121,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5122,5122,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0
5123,5123,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5124,5124,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5134,5134,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5137,5137,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5138,5138,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5139,5139,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5140,5140,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5141,5141,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5146,5146,Special::NormalEfficacySpecial,1,1,2,3,100,,30,0,0
5147,5147,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
5148,5148,Special::NormalEfficacySpecial,3,1,2,3,100,,50,50,0
5149,5149,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0
5151,5151,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
5152,5152,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
5153,5153,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5160,5160,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5172,5172,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5173,5173,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
5174,5174,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
5187,5187,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5188,5188,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5189,5189,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0
5190,5190,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5191,5191,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
5192,5192,Special::NormalEfficacySpecial,3,1,2,1,100,,100,30,0
5193,5193,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5194,5194,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
5195,5195,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5196,5196,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5197,5197,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5198,5198,Special::NormalEfficacySpecial,3,1,2,1,100,,100,100,0
5199,5199,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5200,5200,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5201,5201,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5202,5202,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
5203,5203,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5204,5204,Special::NormalEfficacySpecial,1,1,2,4,100,,100,0,0
5205,5205,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
5206,5206,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
5207,5207,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0
5208,5208,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
5209,5209,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5210,5210,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5219,5219,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
5220,5220,Special::NormalEfficacySpecial,3,1,2,9,100,,50,50,0
5221,5221,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
5222,5222,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
5223,5223,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0
5224,5224,Special::NormalEfficacySpecial,3,1,2,9,100,,50,50,0
5225,5225,Special::NormalEfficacySpecial,3,2,2,2,100,,30,30,0
5226,5226,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5227,5227,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5228,5228,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0
5233,5233,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5234,5234,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5235,5235,Special::NormalEfficacySpecial,3,1,2,1,100,,100,100,0
5236,5236,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
5237,5237,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5239,5239,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5240,5240,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
5242,5242,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5243,5243,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
5244,5244,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
5245,5245,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0
5246,5246,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
5247,5247,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
5248,5248,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
5250,5250,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
5251,5251,Special::ExtraEfficacySpecial,9,3,0,1,100,,0,0,0
5252,5252,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
5257,5257,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5258,5258,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5260,5260,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
5261,5261,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
5264,5264,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
5265,5265,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0
5266,5266,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
5267,5267,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
