id,z_battle_first_reward_set_id,item_id,item_type,quantity,card_exp_init
10967,2442,11,Point::Stone,1,0
10968,2442,101082,AwakeningItem,6,0
10969,2442,101092,AwakeningItem,6,0
10970,2442,7,PotentialItem,330,0
10971,2443,11,Point::Stone,1,0
10972,2443,101082,AwakeningItem,7,0
10973,2443,101092,AwakeningItem,7,0
10974,2443,12,PotentialItem,30,0
10975,2444,11,Point::Stone,1,0
10976,2444,101082,AwakeningItem,8,0
10977,2444,101092,AwakeningItem,8,0
10978,2444,2,PotentialItem,430,0
10979,2444,7,PotentialItem,330,0
10980,2444,12,PotentialItem,30,0
10981,2444,1012240,Card,2,0
10982,2445,11,Point::Stone,1,0
10983,2445,101083,AwakeningItem,4,0
10984,2445,101093,AwakeningItem,4,0
10985,2445,2,PotentialItem,250,0
10986,2445,4,PotentialItem,250,0
10987,2446,11,Point::Stone,1,0
10988,2446,101083,AwakeningItem,5,0
10989,2446,101093,AwakeningItem,5,0
10990,2446,7,PotentialItem,200,0
10991,2446,9,PotentialItem,200,0
10992,2447,11,Point::Stone,1,0
10993,2447,101083,AwakeningItem,6,0
10994,2447,101093,AwakeningItem,6,0
10995,2447,12,PotentialItem,20,0
10996,2447,14,PotentialItem,20,0
10997,2448,11,Point::Stone,1,0
10998,2448,101083,AwakeningItem,7,0
10999,2448,101093,AwakeningItem,7,0
11000,2448,2,PotentialItem,250,0
11001,2448,4,PotentialItem,250,0
11002,2449,11,Point::Stone,1,0
11003,2449,101083,AwakeningItem,8,0
11004,2449,101093,AwakeningItem,8,0
11005,2449,7,PotentialItem,200,0
11006,2449,9,PotentialItem,200,0
11007,2449,1012260,Card,1,0
11008,2449,1012240,Card,1,0
11009,2450,11,Point::Stone,1,0
11010,2450,101084,AwakeningItem,4,0
11011,2450,101094,AwakeningItem,4,0
11012,2450,12,PotentialItem,20,0
11013,2450,14,PotentialItem,20,0
11014,2451,11,Point::Stone,1,0
11015,2451,101084,AwakeningItem,5,0
11016,2451,101094,AwakeningItem,5,0
11017,2451,2,PotentialItem,250,0
11018,2451,4,PotentialItem,250,0
11019,2452,11,Point::Stone,1,0
11020,2452,101084,AwakeningItem,6,0
11021,2452,101094,AwakeningItem,6,0
11022,2452,7,PotentialItem,200,0
11023,2452,9,PotentialItem,200,0
11024,2453,11,Point::Stone,1,0
11025,2453,101084,AwakeningItem,7,0
11026,2453,101094,AwakeningItem,7,0
11027,2453,12,PotentialItem,20,0
11028,2453,14,PotentialItem,20,0
11029,2454,11,Point::Stone,1,0
11030,2454,101084,AwakeningItem,8,0
11031,2454,101094,AwakeningItem,8,0
11032,2454,2,PotentialItem,250,0
11033,2454,4,PotentialItem,250,0
11034,2454,7,PotentialItem,200,0
11035,2454,9,PotentialItem,200,0
11036,2454,12,PotentialItem,20,0
11037,2454,14,PotentialItem,20,0
11038,2454,1012260,Card,1,0
11039,2454,1012240,Card,1,0
11040,2455,1005480,Card,1,765122
11041,2456,11,Point::Stone,1,0
11042,2456,101101,AwakeningItem,1,0
11043,2456,101111,AwakeningItem,1,0
11044,2456,5,PotentialItem,430,0
11045,2457,11,Point::Stone,1,0
11046,2457,101101,AwakeningItem,1,0
11047,2457,101111,AwakeningItem,1,0
11048,2457,10,PotentialItem,330,0
11049,2458,11,Point::Stone,1,0
11050,2458,101101,AwakeningItem,1,0
11051,2458,101111,AwakeningItem,1,0
11052,2458,15,PotentialItem,30,0
11053,2459,11,Point::Stone,1,0
11054,2459,101101,AwakeningItem,1,0
11055,2459,101111,AwakeningItem,1,0
11056,2459,5,PotentialItem,430,0
11057,2460,11,Point::Stone,1,0
11058,2460,101101,AwakeningItem,1,0
11059,2460,101111,AwakeningItem,1,0
11060,2460,10,PotentialItem,330,0
11061,2460,1012270,Card,2,0
11062,2461,11,Point::Stone,1,0
11063,2461,101101,AwakeningItem,1,0
11064,2461,101111,AwakeningItem,1,0
11065,2461,15,PotentialItem,30,0
11066,2462,11,Point::Stone,1,0
11067,2462,101101,AwakeningItem,2,0
11068,2462,101111,AwakeningItem,2,0
11069,2462,5,PotentialItem,430,0
11070,2463,11,Point::Stone,1,0
11071,2463,101101,AwakeningItem,2,0
11072,2463,101111,AwakeningItem,2,0
11073,2463,10,PotentialItem,330,0
11074,2464,11,Point::Stone,1,0
11075,2464,101101,AwakeningItem,2,0
11076,2464,101111,AwakeningItem,2,0
11077,2464,15,PotentialItem,30,0
11078,2465,11,Point::Stone,1,0
11079,2465,101101,AwakeningItem,3,0
11080,2465,101111,AwakeningItem,3,0
11081,2465,5,PotentialItem,430,0
11082,2465,10,PotentialItem,330,0
11083,2465,15,PotentialItem,30,0
11084,2465,1012270,Card,2,0
11085,2466,11,Point::Stone,1,0
11086,2466,101102,AwakeningItem,1,0
11087,2466,101112,AwakeningItem,1,0
11088,2466,5,PotentialItem,430,0
11089,2467,11,Point::Stone,1,0
11090,2467,101102,AwakeningItem,1,0
11091,2467,101112,AwakeningItem,1,0
11092,2467,10,PotentialItem,330,0
11093,2468,11,Point::Stone,1,0
11094,2468,101102,AwakeningItem,2,0
11095,2468,101112,AwakeningItem,2,0
11096,2468,15,PotentialItem,30,0
11097,2469,11,Point::Stone,1,0
11098,2469,101102,AwakeningItem,2,0
11099,2469,101112,AwakeningItem,2,0
11100,2469,5,PotentialItem,430,0
11101,2470,11,Point::Stone,1,0
11102,2470,101102,AwakeningItem,4,0
11103,2470,101112,AwakeningItem,4,0
11104,2470,10,PotentialItem,330,0
11105,2470,1012270,Card,2,0
11106,2471,11,Point::Stone,1,0
11107,2471,101102,AwakeningItem,4,0
11108,2471,101112,AwakeningItem,4,0
11109,2471,12,PotentialItem,30,0
11110,2472,11,Point::Stone,1,0
11111,2472,101102,AwakeningItem,5,0
11112,2472,101112,AwakeningItem,5,0
11113,2472,2,PotentialItem,430,0
11114,2473,11,Point::Stone,1,0
11115,2473,101102,AwakeningItem,6,0
11116,2473,101112,AwakeningItem,6,0
11117,2473,7,PotentialItem,330,0
11118,2474,11,Point::Stone,1,0
11119,2474,101102,AwakeningItem,7,0
11120,2474,101112,AwakeningItem,7,0
11121,2474,12,PotentialItem,30,0
11122,2475,11,Point::Stone,1,0
11123,2475,101102,AwakeningItem,8,0
11124,2475,101112,AwakeningItem,8,0
11125,2475,2,PotentialItem,430,0
11126,2475,7,PotentialItem,330,0
11127,2475,12,PotentialItem,30,0
11128,2475,5,PotentialItem,430,0
11129,2475,10,PotentialItem,330,0
11130,2475,15,PotentialItem,30,0
11131,2475,1012240,Card,2,0
11132,2476,11,Point::Stone,2,0
11133,2476,101103,AwakeningItem,4,0
11134,2476,101113,AwakeningItem,4,0
11135,2476,2,PotentialItem,430,0
11136,2477,11,Point::Stone,2,0
11137,2477,101103,AwakeningItem,5,0
11138,2477,101113,AwakeningItem,5,0
11139,2477,7,PotentialItem,330,0
11140,2478,11,Point::Stone,2,0
11141,2478,101103,AwakeningItem,6,0
11142,2478,101113,AwakeningItem,6,0
11143,2478,12,PotentialItem,30,0
11144,2479,11,Point::Stone,2,0
11145,2479,101103,AwakeningItem,7,0
11146,2479,101113,AwakeningItem,7,0
11147,2479,2,PotentialItem,430,0
11148,2480,11,Point::Stone,2,0
11149,2480,101103,AwakeningItem,8,0
11150,2480,101113,AwakeningItem,8,0
11151,2480,7,PotentialItem,330,0
11152,2480,1012240,Card,2,0
11153,2481,11,Point::Stone,2,0
11154,2481,101104,AwakeningItem,4,0
11155,2481,101114,AwakeningItem,4,0
11156,2481,12,PotentialItem,30,0
11157,2482,11,Point::Stone,2,0
11158,2482,101104,AwakeningItem,5,0
11159,2482,101114,AwakeningItem,5,0
11160,2482,2,PotentialItem,430,0
11161,2483,11,Point::Stone,2,0
11162,2483,101104,AwakeningItem,6,0
11163,2483,101114,AwakeningItem,6,0
11164,2483,7,PotentialItem,330,0
11165,2484,11,Point::Stone,2,0
11166,2484,101104,AwakeningItem,7,0
11167,2484,101114,AwakeningItem,7,0
11168,2484,12,PotentialItem,30,0
11169,2485,11,Point::Stone,2,0
11170,2485,101104,AwakeningItem,8,0
11171,2485,101114,AwakeningItem,8,0
11172,2485,2,PotentialItem,430,0
11173,2485,7,PotentialItem,330,0
11174,2485,12,PotentialItem,30,0
11175,2485,1012240,Card,2,0
11176,2486,1005480,Card,1,765122
11177,2487,11,Point::Stone,3,0
11178,2487,101124,AwakeningItem,3,0
11179,2487,5,PotentialItem,430,0
11180,2487,10,PotentialItem,240,0
11181,2487,15,PotentialItem,20,0
11182,2488,11,Point::Stone,3,0
11183,2488,101124,AwakeningItem,3,0
11184,2488,5,PotentialItem,430,0
11185,2488,10,PotentialItem,240,0
11186,2488,15,PotentialItem,20,0
11187,2489,11,Point::Stone,3,0
11188,2489,101124,AwakeningItem,4,0
11189,2489,5,PotentialItem,430,0
11190,2489,10,PotentialItem,240,0
11191,2489,15,PotentialItem,20,0
11192,2490,11,Point::Stone,3,0
11193,2490,101124,AwakeningItem,5,0
11194,2490,5,PotentialItem,430,0
11195,2490,10,PotentialItem,240,0
11196,2490,15,PotentialItem,20,0
11197,2491,11,Point::Stone,3,0
11198,2491,101124,AwakeningItem,5,0
11199,2491,5,PotentialItem,430,0
11200,2491,10,PotentialItem,240,0
11201,2491,15,PotentialItem,20,0
11202,2491,1012270,Card,2,0
11203,2492,11,Point::Stone,3,0
11204,2492,101124,AwakeningItem,5,0
11205,2492,5,PotentialItem,430,0
11206,2492,10,PotentialItem,240,0
11207,2492,15,PotentialItem,20,0
11208,2493,11,Point::Stone,3,0
11209,2493,101124,AwakeningItem,5,0
11210,2493,5,PotentialItem,430,0
11211,2493,10,PotentialItem,240,0
11212,2493,15,PotentialItem,20,0
11213,2494,11,Point::Stone,3,0
11214,2494,101124,AwakeningItem,5,0
11215,2494,5,PotentialItem,430,0
11216,2494,10,PotentialItem,240,0
11217,2494,15,PotentialItem,20,0
11218,2495,11,Point::Stone,3,0
11219,2495,101124,AwakeningItem,5,0
11220,2495,5,PotentialItem,430,0
11221,2495,10,PotentialItem,240,0
11222,2495,15,PotentialItem,20,0
11223,2496,11,Point::Stone,3,0
11224,2496,101124,AwakeningItem,5,0
11225,2496,5,PotentialItem,430,0
11226,2496,10,PotentialItem,240,0
11227,2496,15,PotentialItem,20,0
11228,2496,1012270,Card,3,0
11229,2497,1005480,Card,1,765122
11283,2509,11,Point::Stone,3,0
11284,2509,101134,AwakeningItem,3,0
11285,2509,3,PotentialItem,430,0
11286,2509,8,PotentialItem,240,0
11287,2509,13,PotentialItem,20,0
11288,2510,11,Point::Stone,3,0
11289,2510,101134,AwakeningItem,3,0
11290,2510,3,PotentialItem,430,0
11291,2510,8,PotentialItem,240,0
11292,2510,13,PotentialItem,20,0
11293,2511,11,Point::Stone,3,0
11294,2511,101134,AwakeningItem,4,0
11295,2511,3,PotentialItem,430,0
11296,2511,8,PotentialItem,240,0
11297,2511,13,PotentialItem,20,0
11298,2512,11,Point::Stone,3,0
11299,2512,101134,AwakeningItem,5,0
11300,2512,3,PotentialItem,430,0
11301,2512,8,PotentialItem,240,0
11302,2512,13,PotentialItem,20,0
11303,2513,11,Point::Stone,3,0
11304,2513,101134,AwakeningItem,5,0
11305,2513,3,PotentialItem,430,0
11306,2513,8,PotentialItem,240,0
11307,2513,13,PotentialItem,20,0
11308,2513,1012250,Card,2,0
11309,2514,11,Point::Stone,3,0
11310,2514,101134,AwakeningItem,5,0
11311,2514,3,PotentialItem,430,0
11312,2514,8,PotentialItem,240,0
11313,2514,13,PotentialItem,20,0
11314,2515,11,Point::Stone,3,0
11315,2515,101134,AwakeningItem,5,0
11316,2515,3,PotentialItem,430,0
11317,2515,8,PotentialItem,240,0
11318,2515,13,PotentialItem,20,0
11319,2516,11,Point::Stone,3,0
11320,2516,101134,AwakeningItem,5,0
11321,2516,3,PotentialItem,430,0
11322,2516,8,PotentialItem,240,0
11323,2516,13,PotentialItem,20,0
11324,2517,11,Point::Stone,3,0
11325,2517,101134,AwakeningItem,5,0
11326,2517,3,PotentialItem,430,0
11327,2517,8,PotentialItem,240,0
11328,2517,13,PotentialItem,20,0
11329,2518,11,Point::Stone,3,0
11330,2518,101134,AwakeningItem,5,0
11331,2518,3,PotentialItem,430,0
11332,2518,8,PotentialItem,240,0
11333,2518,13,PotentialItem,20,0
11334,2518,1012250,Card,3,0
11335,2519,1005480,Card,1,765122
11336,2520,11,Point::Stone,4,0
11337,2520,101144,AwakeningItem,3,0
11338,2520,101154,AwakeningItem,3,0
11339,2520,1,PotentialItem,430,0
11340,2520,6,PotentialItem,240,0
11341,2520,11,PotentialItem,20,0
11342,2521,11,Point::Stone,4,0
11343,2521,101144,AwakeningItem,3,0
11344,2521,101154,AwakeningItem,3,0
11345,2521,1,PotentialItem,430,0
11346,2521,6,PotentialItem,240,0
11347,2521,11,PotentialItem,20,0
11348,2522,11,Point::Stone,4,0
11349,2522,101144,AwakeningItem,4,0
11350,2522,101154,AwakeningItem,4,0
11351,2522,1,PotentialItem,430,0
11352,2522,6,PotentialItem,240,0
11353,2522,11,PotentialItem,20,0
11354,2522,1012230,Card,2,0
11355,2523,11,Point::Stone,4,0
11356,2523,101144,AwakeningItem,5,0
11357,2523,101154,AwakeningItem,5,0
11358,2523,4,PotentialItem,430,0
11359,2523,9,PotentialItem,240,0
11360,2523,14,PotentialItem,20,0
11361,2524,11,Point::Stone,4,0
11362,2524,101144,AwakeningItem,5,0
11363,2524,101154,AwakeningItem,5,0
11364,2524,4,PotentialItem,430,0
11365,2524,9,PotentialItem,240,0
11366,2524,14,PotentialItem,20,0
11367,2525,11,Point::Stone,4,0
11368,2525,101144,AwakeningItem,5,0
11369,2525,101154,AwakeningItem,5,0
11370,2525,4,PotentialItem,430,0
11371,2525,9,PotentialItem,240,0
11372,2525,14,PotentialItem,20,0
11373,2525,1012260,Card,2,0
11374,2526,11,Point::Stone,4,0
11375,2526,101144,AwakeningItem,5,0
11376,2526,101154,AwakeningItem,5,0
11377,2526,1,PotentialItem,430,0
11378,2526,6,PotentialItem,240,0
11379,2526,11,PotentialItem,20,0
11380,2526,4,PotentialItem,430,0
11381,2526,9,PotentialItem,240,0
11382,2526,14,PotentialItem,20,0
11383,2527,11,Point::Stone,4,0
11384,2527,101144,AwakeningItem,5,0
11385,2527,101154,AwakeningItem,5,0
11386,2527,1,PotentialItem,430,0
11387,2527,6,PotentialItem,240,0
11388,2527,11,PotentialItem,20,0
11389,2527,4,PotentialItem,430,0
11390,2527,9,PotentialItem,240,0
11391,2527,14,PotentialItem,20,0
11392,2528,11,Point::Stone,4,0
11393,2528,101144,AwakeningItem,5,0
11394,2528,101154,AwakeningItem,5,0
11395,2528,1,PotentialItem,430,0
11396,2528,6,PotentialItem,240,0
11397,2528,11,PotentialItem,20,0
11398,2528,4,PotentialItem,430,0
11399,2528,9,PotentialItem,240,0
11400,2528,14,PotentialItem,20,0
11401,2529,11,Point::Stone,4,0
11402,2529,101144,AwakeningItem,5,0
11403,2529,101154,AwakeningItem,5,0
11404,2529,1,PotentialItem,430,0
11405,2529,6,PotentialItem,240,0
11406,2529,11,PotentialItem,20,0
11407,2529,4,PotentialItem,430,0
11408,2529,9,PotentialItem,240,0
11409,2529,14,PotentialItem,20,0
11410,2529,1012230,Card,3,0
11411,2529,1012260,Card,3,0
11412,2530,1005480,Card,1,765122
11413,2531,11,Point::Stone,1,0
11414,2531,101161,AwakeningItem,1,0
11415,2531,1,PotentialItem,370,0
11416,2532,11,Point::Stone,1,0
11417,2532,101161,AwakeningItem,1,0
11418,2532,6,PotentialItem,270,0
11419,2533,11,Point::Stone,1,0
11420,2533,101161,AwakeningItem,1,0
11421,2533,11,PotentialItem,20,0
11422,2534,11,Point::Stone,1,0
11423,2534,101161,AwakeningItem,1,0
11424,2534,1,PotentialItem,370,0
11425,2535,11,Point::Stone,1,0
11426,2535,101161,AwakeningItem,1,0
11427,2535,6,PotentialItem,270,0
11428,2535,1012230,Card,1,0
11429,2536,11,Point::Stone,1,0
11430,2536,101161,AwakeningItem,1,0
11431,2536,11,PotentialItem,20,0
11432,2537,11,Point::Stone,1,0
11433,2537,101161,AwakeningItem,2,0
11434,2537,1,PotentialItem,370,0
11435,2538,11,Point::Stone,1,0
11436,2538,101161,AwakeningItem,2,0
11437,2538,6,PotentialItem,270,0
11438,2539,11,Point::Stone,1,0
11439,2539,101161,AwakeningItem,2,0
11440,2539,11,PotentialItem,20,0
11441,2540,11,Point::Stone,1,0
11442,2540,101161,AwakeningItem,3,0
11443,2540,1,PotentialItem,370,0
11444,2540,6,PotentialItem,270,0
11445,2540,11,PotentialItem,20,0
11446,2540,1012230,Card,1,0
11447,2541,11,Point::Stone,1,0
11448,2541,101162,AwakeningItem,1,0
11449,2541,1,PotentialItem,430,0
11450,2542,11,Point::Stone,1,0
11451,2542,101162,AwakeningItem,1,0
11452,2542,6,PotentialItem,330,0
11453,2543,11,Point::Stone,1,0
11454,2543,101162,AwakeningItem,2,0
11455,2543,11,PotentialItem,30,0
11456,2544,11,Point::Stone,1,0
11457,2544,101162,AwakeningItem,2,0
11458,2544,1,PotentialItem,430,0
11459,2545,11,Point::Stone,1,0
11460,2545,101162,AwakeningItem,4,0
11461,2545,6,PotentialItem,330,0
11462,2545,1012230,Card,2,0
11463,2546,11,Point::Stone,1,0
11464,2546,101162,AwakeningItem,4,0
11465,2546,11,PotentialItem,30,0
11466,2547,11,Point::Stone,1,0
11467,2547,101162,AwakeningItem,5,0
11468,2547,1,PotentialItem,430,0
11469,2548,11,Point::Stone,1,0
11470,2548,101162,AwakeningItem,6,0
11471,2548,6,PotentialItem,330,0
11472,2549,11,Point::Stone,1,0
11473,2549,101162,AwakeningItem,7,0
11474,2549,11,PotentialItem,30,0
11475,2550,11,Point::Stone,1,0
11476,2550,101162,AwakeningItem,8,0
11477,2550,1,PotentialItem,430,0
11478,2550,6,PotentialItem,330,0
11479,2550,11,PotentialItem,30,0
11480,2550,1012230,Card,2,0
11481,2551,11,Point::Stone,1,0
11482,2551,101163,AwakeningItem,4,0
11483,2551,1,PotentialItem,500,0
11484,2552,11,Point::Stone,1,0
11485,2552,101163,AwakeningItem,5,0
11486,2552,6,PotentialItem,400,0
11487,2553,11,Point::Stone,1,0
11488,2553,101163,AwakeningItem,6,0
11489,2553,11,PotentialItem,40,0
11490,2554,11,Point::Stone,1,0
11491,2554,101163,AwakeningItem,7,0
11492,2554,1,PotentialItem,500,0
11493,2555,11,Point::Stone,1,0
11494,2555,101163,AwakeningItem,8,0
11495,2555,6,PotentialItem,400,0
11496,2555,1012230,Card,2,0
11497,2556,11,Point::Stone,1,0
11498,2556,101164,AwakeningItem,4,0
11499,2556,11,PotentialItem,40,0
11500,2557,11,Point::Stone,1,0
11501,2557,101164,AwakeningItem,5,0
11502,2557,1,PotentialItem,500,0
11503,2558,11,Point::Stone,1,0
11504,2558,101164,AwakeningItem,6,0
11505,2558,6,PotentialItem,400,0
11506,2559,11,Point::Stone,1,0
11507,2559,101164,AwakeningItem,7,0
11508,2559,11,PotentialItem,40,0
11509,2560,11,Point::Stone,1,0
11510,2560,101164,AwakeningItem,8,0
11511,2560,1,PotentialItem,500,0
11512,2560,6,PotentialItem,400,0
11513,2560,11,PotentialItem,40,0
11514,2560,1012230,Card,3,0
11515,2561,1005480,Card,1,765122
11521,2563,11,Point::Stone,1,0
11522,2563,1,PotentialItem,60,0
11523,2563,2,PotentialItem,60,0
11524,2563,3,PotentialItem,60,0
11525,2563,4,PotentialItem,60,0
11526,2563,5,PotentialItem,60,0
11532,2565,11,Point::Stone,1,0
11533,2565,6,PotentialItem,30,0
11534,2565,7,PotentialItem,30,0
11535,2565,8,PotentialItem,30,0
11536,2565,9,PotentialItem,30,0
11537,2565,10,PotentialItem,30,0
11543,2567,11,Point::Stone,1,0
11544,2567,11,PotentialItem,2,0
11545,2567,12,PotentialItem,2,0
11546,2567,13,PotentialItem,2,0
11547,2567,14,PotentialItem,2,0
11548,2567,15,PotentialItem,2,0
11549,2568,1012230,Card,1,0
11550,2568,1012240,Card,1,0
11556,2570,11,Point::Stone,1,0
11557,2570,1,PotentialItem,70,0
11558,2570,2,PotentialItem,70,0
11559,2570,3,PotentialItem,70,0
11560,2570,4,PotentialItem,70,0
11561,2570,5,PotentialItem,70,0
11567,2572,11,Point::Stone,1,0
11568,2572,6,PotentialItem,40,0
11569,2572,7,PotentialItem,40,0
11570,2572,8,PotentialItem,40,0
11571,2572,9,PotentialItem,40,0
11572,2572,10,PotentialItem,40,0
11578,2574,11,Point::Stone,1,0
11579,2574,11,PotentialItem,3,0
11580,2574,12,PotentialItem,3,0
11581,2574,13,PotentialItem,3,0
11582,2574,14,PotentialItem,3,0
11583,2574,15,PotentialItem,3,0
11589,2576,11,Point::Stone,1,0
11590,2576,1,PotentialItem,80,0
11591,2576,2,PotentialItem,80,0
11592,2576,3,PotentialItem,80,0
11593,2576,4,PotentialItem,80,0
11594,2576,5,PotentialItem,80,0
11600,2578,11,Point::Stone,1,0
11601,2578,6,PotentialItem,50,0
11602,2578,7,PotentialItem,50,0
11603,2578,8,PotentialItem,50,0
11604,2578,9,PotentialItem,50,0
11605,2578,10,PotentialItem,50,0
11611,2580,11,Point::Stone,1,0
11612,2580,11,PotentialItem,4,0
11613,2580,12,PotentialItem,4,0
11614,2580,13,PotentialItem,4,0
11615,2580,14,PotentialItem,4,0
11616,2580,15,PotentialItem,4,0
11622,2582,11,Point::Stone,1,0
11623,2582,1,PotentialItem,100,0
11624,2582,2,PotentialItem,100,0
11625,2582,3,PotentialItem,100,0
11626,2582,4,PotentialItem,100,0
11627,2582,5,PotentialItem,100,0
11633,2584,11,Point::Stone,1,0
11634,2584,6,PotentialItem,60,0
11635,2584,7,PotentialItem,60,0
11636,2584,8,PotentialItem,60,0
11637,2584,9,PotentialItem,60,0
11638,2584,10,PotentialItem,60,0
11644,2586,11,Point::Stone,1,0
11645,2586,11,PotentialItem,5,0
11646,2586,12,PotentialItem,5,0
11647,2586,13,PotentialItem,5,0
11648,2586,14,PotentialItem,5,0
11649,2586,15,PotentialItem,5,0
11655,2588,11,Point::Stone,1,0
11656,2588,1,PotentialItem,110,0
11657,2588,2,PotentialItem,110,0
11658,2588,3,PotentialItem,110,0
11659,2588,4,PotentialItem,110,0
11660,2588,5,PotentialItem,110,0
11666,2590,11,Point::Stone,1,0
11667,2590,6,PotentialItem,70,0
11668,2590,7,PotentialItem,70,0
11669,2590,8,PotentialItem,70,0
11670,2590,9,PotentialItem,70,0
11671,2590,10,PotentialItem,70,0
11677,2592,11,Point::Stone,1,0
11678,2592,11,PotentialItem,6,0
11679,2592,12,PotentialItem,6,0
11680,2592,13,PotentialItem,6,0
11681,2592,14,PotentialItem,6,0
11682,2592,15,PotentialItem,6,0
11688,2594,11,Point::Stone,1,0
11689,2594,1,PotentialItem,120,0
11690,2594,2,PotentialItem,120,0
11691,2594,3,PotentialItem,120,0
11692,2594,4,PotentialItem,120,0
11693,2594,5,PotentialItem,120,0
11699,2596,11,Point::Stone,1,0
11700,2596,6,PotentialItem,80,0
11701,2596,7,PotentialItem,80,0
11702,2596,8,PotentialItem,80,0
11703,2596,9,PotentialItem,80,0
