id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
36072,36072,11,Point::Stone,1,0,Dragon Stone x1,Get 1 win in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36073,36073,11,Point::Stone,1,0,Dragon Stone x1,Get 2 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36074,36074,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Get 3 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36075,36075,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Get 4 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36076,36076,11,Point::Stone,3,0,Dragon Stone x3,Get 5 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36077,36077,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 6 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36078,36078,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 7 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36079,36079,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 8 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36080,36080,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 9 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36081,36081,6,TrainingField,10,0,Gravity Chamber (50G) x10,Get 10 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36082,36082,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 11 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36083,36083,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 12 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36084,36084,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 13 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36085,36085,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 14 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36086,36086,6,SupportItem,15,0,Senzu Bean x15,Get 15 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36087,36087,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 16 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36088,36088,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 17 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36089,36089,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 18 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36090,36090,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 19 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36091,36091,7,TrainingField,10,0,Gravity Chamber (150G) x10,Get 20 wins in World Tournament,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36092,36092,11,Point::Stone,1,0,Dragon Stone x1,Reach King Chappa Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36093,36093,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Reach Hercule Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36094,36094,5,TrainingField,3,0,King Kai's Planet (10G) x3,Reach Videl Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36095,36095,1,AwakeningItem,30,0,Gregory x30,Reach Master Roshi Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36096,36096,6,SupportItem,10,0,Senzu Bean x10,Reach Korin Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36097,36097,11,Point::Stone,1,0,Dragon Stone x1,Reach Kami Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36098,36098,4,TrainingField,10,0,Snake Way x10,Reach King Yemma Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36099,36099,8,TrainingField,5,0,Supreme Kai's Planet x5,Reach King Kai Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36100,36100,11,Point::Stone,5,0,Dragon Stone x5,Reach Supreme Kai Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36101,36101,20,AwakeningItem,1,0,Elder Kai x1,Reach Elder Kai Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36102,36102,11,Point::Stone,5,0,Dragon Stone x5,Reach Beerus Tier,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37001,37001,11,Point::Stone,1,0,Dragon Stone x1,"Score 10,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37002,37002,11,Point::Stone,1,0,Dragon Stone x1,"Score 50,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37003,37003,6,SupportItem,2,0,Senzu Bean x2,"Score 100,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37004,37004,1001,AwakeningItem,2,0,Turtle x2,"Score 250,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37005,37005,6,SupportItem,3,0,Senzu Bean x3,"Score 500,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37006,37006,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x1,"Score 1,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37007,37007,1002,AwakeningItem,2,0,Bulma x2,"Score 1,500,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37008,37008,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 2,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37009,37009,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x2,"Score 2,500,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37010,37010,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 3,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37011,37011,11,Point::Stone,3,0,Dragon Stone x3,"Score 4,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37012,37012,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x3,"Score 5,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37013,37013,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,"Score 6,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37014,37014,1,PotentialItem,500,0,AGL Potential Orb (S) x500,"Score 6,300,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37015,37015,2,PotentialItem,500,0,TEQ Potential Orb (S) x500,"Score 6,400,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37016,37016,3,PotentialItem,500,0,INT Potential Orb (S) x500,"Score 6,500,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37017,37017,4,PotentialItem,500,0,STR Potential Orb (S) x500,"Score 6,600,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37018,37018,5,PotentialItem,500,0,PHY Potential Orb (S) x500,"Score 6,700,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37019,37019,19,AwakeningItem,1,0,Supreme Kai x1,"Score 7,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37020,37020,6,PotentialItem,300,0,AGL Potential Orb (M) x300,"Score 7,300,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37021,37021,7,PotentialItem,300,0,TEQ Potential Orb (M) x300,"Score 7,400,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37022,37022,8,PotentialItem,300,0,INT Potential Orb (M) x300,"Score 7,500,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37023,37023,9,PotentialItem,300,0,STR Potential Orb (M) x300,"Score 7,600,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37024,37024,10,PotentialItem,300,0,PHY Potential Orb (M) x300,"Score 7,700,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37025,37025,20,AwakeningItem,1,0,Elder Kai x1,"Score 8,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37026,37026,11,PotentialItem,20,0,AGL Potential Orb (L) x20,"Score 8,300,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37027,37027,12,PotentialItem,20,0,TEQ Potential Orb (L) x20,"Score 8,400,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37028,37028,13,PotentialItem,20,0,INT Potential Orb (L) x20,"Score 8,500,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37029,37029,14,PotentialItem,20,0,STR Potential Orb (L) x20,"Score 8,600,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37030,37030,15,PotentialItem,20,0,PHY Potential Orb (L) x20,"Score 8,700,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37031,37031,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,"Score 9,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37032,37032,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 10,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37033,37033,11,Point::Stone,2,0,Dragon Stone x2,"Score 11,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37034,37034,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x1","Score 12,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37035,37035,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 13,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37036,37036,11,Point::Stone,3,0,Dragon Stone x3,"Score 14,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37037,37037,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,"Score 15,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37038,37038,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x3,"Score 16,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37039,37039,11,Point::Stone,2,0,Dragon Stone x2,"Score 17,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37040,37040,19,AwakeningItem,1,0,Supreme Kai x1,"Score 18,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37041,37041,20,AwakeningItem,1,0,Elder Kai x1,"Score 19,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37042,37042,11,Point::Stone,3,0,Dragon Stone x3,"Score 20,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37043,37043,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 21,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37044,37044,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,"Score 22,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
37045,37045,1021750,Card,1,0,Vegeta (Kid) x1,"Score 23,000,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37046,37046,1012230,Card,1,0,Grand Kai [AGL] x1,"Score 24,000,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37047,37047,1012240,Card,1,0,Grand Kai [TEQ] x1,"Score 25,000,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37048,37048,1012250,Card,1,0,Grand Kai [INT] x1,"Score 26,000,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37049,37049,1012260,Card,1,0,Grand Kai [STR] x1,"Score 27,000,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37050,37050,1012270,Card,1,0,Grand Kai [PHY] x1,"Score 28,000,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37051,37051,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 29,000,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37052,37052,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Score 30,000,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37053,37053,11,Point::Stone,1,0,Dragon Stone x1,Win 2 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37054,37054,1001,AwakeningItem,5,0,Turtle x5,Win 3 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37055,37055,1002,AwakeningItem,5,0,Bulma x5,Win 4 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37056,37056,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x2,Win 5 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37057,37057,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 6 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37058,37058,11,Point::Stone,2,0,Dragon Stone x2,Win 7 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37059,37059,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 8 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37060,37060,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 9 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37061,37061,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x1,Win 10 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37062,37062,19,AwakeningItem,1,0,Supreme Kai x1,Win 11 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37063,37063,20,AwakeningItem,1,0,Elder Kai x1,Win 12 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37064,37064,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Win 13 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37065,37065,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Win 14 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37066,37066,11,Point::Stone,5,0,Dragon Stone x5,Win 15 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37067,37067,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x1",Win 16 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37068,37068,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Win 17 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37069,37069,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 18 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37070,37070,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x3,Win 19 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37071,37071,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Win 20 World Tournaments in a row,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37072,37072,11,Point::Stone,1,0,Dragon Stone x1,Get 1 win in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37073,37073,11,Point::Stone,1,0,Dragon Stone x1,Get 2 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37074,37074,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Get 3 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37075,37075,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Get 4 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37076,37076,11,Point::Stone,3,0,Dragon Stone x3,Get 5 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37077,37077,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 6 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37078,37078,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 7 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37079,37079,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 8 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37080,37080,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 9 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37081,37081,6,TrainingField,10,0,Gravity Chamber (50G) x10,Get 10 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37082,37082,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 11 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37083,37083,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 12 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37084,37084,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 13 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37085,37085,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 14 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37086,37086,6,SupportItem,15,0,Senzu Bean x15,Get 15 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37087,37087,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 16 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37088,37088,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 17 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37089,37089,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 18 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37090,37090,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 19 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37091,37091,7,TrainingField,10,0,Gravity Chamber (150G) x10,Get 20 wins in World Tournament,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37092,37092,11,Point::Stone,1,0,Dragon Stone x1,Reach King Chappa Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37093,37093,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Reach Hercule Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37094,37094,5,TrainingField,3,0,King Kai's Planet (10G) x3,Reach Videl Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37095,37095,1,AwakeningItem,30,0,Gregory x30,Reach Master Roshi Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37096,37096,6,SupportItem,10,0,Senzu Bean x10,Reach Korin Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37097,37097,11,Point::Stone,1,0,Dragon Stone x1,Reach Kami Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37098,37098,4,TrainingField,10,0,Snake Way x10,Reach King Yemma Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37099,37099,8,TrainingField,5,0,Supreme Kai's Planet x5,Reach King Kai Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37100,37100,11,Point::Stone,5,0,Dragon Stone x5,Reach Supreme Kai Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37101,37101,20,AwakeningItem,1,0,Elder Kai x1,Reach Elder Kai Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
37102,37102,11,Point::Stone,5,0,Dragon Stone x5,Reach Beerus Tier,2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
40001,40001,11,Point::Stone,1,0,Dragon Stone x1,"Score 10,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
40002,40002,11,Point::Stone,1,0,Dragon Stone x1,"Score 50,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
40003,40003,6,SupportItem,2,0,Senzu Bean x2,"Score 100,000 pts. in World Tournament",2024-02-27 09:30:23.940620,2024-02-27 09:30:23.940620
