id,name,description,zeni,rarity,selling_exchange_point,event_jumpable,created_at,updated_at
101754,Launch [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101761,Oceanus Shenron (Princess Oto) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101762,Oceanus Shenron (Princess Oto) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101763,Oceanus Shenron (Princess Oto) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101764,Oceanus Shenron (Princess Oto) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101771,Gohan (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101772,Gohan (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101773,Gohan (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101774,Gohan (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101781,Super Saiyan Gohan (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101782,Super Saiyan Gohan (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101783,Super Saiyan Gohan (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101784,Super Saiyan Gohan (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101791,Super Saiyan Trunks (Future) & Mai (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101792,Super Saiyan Trunks (Future) & Mai (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101793,Super Saiyan Trunks (Future) & Mai (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101794,Super Saiyan Trunks (Future) & Mai (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101801,Goku Black [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101802,Goku Black [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101803,Goku Black [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101804,Goku Black [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101814,Goku Black (Super Saiyan Rosé) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101821,Jiren [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101822,Jiren [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101823,Jiren [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101824,Jiren [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101831,Demon Goddess Towa [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101832,Demon Goddess Towa [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101833,Demon Goddess Towa [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101834,Demon Goddess Towa [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101841,Super Saiyan 4 Vegito (Xeno) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101842,Super Saiyan 4 Vegito (Xeno) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101843,Super Saiyan 4 Vegito (Xeno) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101844,Super Saiyan 4 Vegito (Xeno) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101851,Super Saiyan 4 Broly [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101852,Super Saiyan 4 Broly [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101853,Super Saiyan 4 Broly [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101854,Super Saiyan 4 Broly [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101861,Demigra (Makyouka Form) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101862,Demigra (Makyouka Form) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101863,Demigra (Makyouka Form) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101864,Demigra (Makyouka Form) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101871,Black Masked Saiyan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101872,Black Masked Saiyan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101873,Black Masked Saiyan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101874,Black Masked Saiyan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101881,Dark Masked King [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101882,Dark Masked King [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101883,Dark Masked King [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101884,Dark Masked King [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101891,Super Mira [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101892,Super Mira [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101893,Super Mira [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101894,Super Mira [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101901,Demon God Dabura (Xeno) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101902,Demon God Dabura (Xeno) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101903,Demon God Dabura (Xeno) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101904,Demon God Dabura (Xeno) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101914,Nappa/Vegeta [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101924,Androids #17 & #18/Android #16 [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101931,Android #13 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101932,Android #13 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101933,Android #13 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101934,Android #13 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101944,Super Saiyan 3 Goku [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101961,Kefla [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101962,Kefla [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101963,Kefla [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
101964,Kefla [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102001,Super Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102002,Super Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102003,Super Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102004,Super Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102031,Gotenks [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102032,Gotenks [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102033,Gotenks [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102034,Gotenks [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102044,Goku & Vegeta (Angel) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102054,Majin Buu (Gotenks) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102061,Majin Buu (Good)/Majin Buu (Pure Evil) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102062,Majin Buu (Good)/Majin Buu (Pure Evil) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102063,Majin Buu (Good)/Majin Buu (Pure Evil) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102064,Majin Buu (Good)/Majin Buu (Pure Evil) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102111,Gohan (Teen) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102112,Gohan (Teen) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102113,Gohan (Teen) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
102114,Gohan (Teen) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
130101,Hercule,Character-specific Medal required for Awakening.,20000,3,12,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
130301,Babidi,Character-specific Medal required for Awakening.,20000,3,12,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
130302,Babidi,Character-specific Medal required for Awakening.,20000,3,12,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
130401,Trunks (Teen),Character-specific Medal required for Awakening.,20000,3,12,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
153001,Burter,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Ginyu Force Special Training.""",20000,3,12,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
154001,Guldo,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Ginyu Force Special Training.""",20000,3,12,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
155001,Captain Ginyu,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Ginyu Force Special Training.""",20000,3,12,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
156001,Jeice,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Ginyu Force Special Training.""",20000,3,12,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
157001,Recoome,"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Ginyu Force Special Training.""",20000,3,12,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
200001,Super Vegeta/Super Trunks [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.351835,2024-04-30 09:32:02.351835
200002,Super Vegeta/Super Trunks [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200003,Super Vegeta/Super Trunks [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200004,Super Vegeta/Super Trunks [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200011,Super Saiyan Goku/Super Saiyan Gohan (Youth) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200012,Super Saiyan Goku/Super Saiyan Gohan (Youth) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200013,Super Saiyan Goku/Super Saiyan Gohan (Youth) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200014,Super Saiyan Goku/Super Saiyan Gohan (Youth) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200021,Super Saiyan Trunks (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200022,Super Saiyan Trunks (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200023,Super Saiyan Trunks (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200024,Super Saiyan Trunks (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200031,Super Saiyan Goku [Bronze],Character-specific Medal required for Awakening.,30000,0,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200032,Super Saiyan Goku [Silver],Character-specific Medal required for Awakening.,60000,1,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
200033,Super Saiyan Goku [Gold],Character-specific Medal required for Awakening.,90000,2,20,1,2024-04-30 09:32:02.359921,2024-04-30 09:32:02.359921
