id,name,description,exec_timing_type,turn,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,created_at,updated_at
31020,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31030,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,50.0,0.0,1.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31040,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31100,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,66.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31110,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,70.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31120,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31130,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31140,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31200,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,55.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31210,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,57.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31220,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,250.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31230,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,90.0,0.0,1.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31240,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31250,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31260,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31270,Disable Evasion,Disables Evasion and attacks the enemy,1,0,100,,0,1,0,0,0,0,9,,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31300,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,48.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31310,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,59.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31320,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,61.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31330,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,178.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31340,Mustered Up Ki,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31350,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31360,Ki Amplification,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31370,The Power to Cherish Friends,Greatly increases DEF,0,0,0,,1,0,0,0,0,0,1,100.0,5100.0,100.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31400,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,400.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31401,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,100.0,0.0,1.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31500,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,390.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31510,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,390.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31600,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,62.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31610,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31620,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,66.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31630,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,68.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31640,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31650,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31660,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31670,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,5.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31680,Lock Character Switching,Locks character switching,1,0,100,,0,11,100,0,0,0,5,,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31700,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31710,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,67.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31720,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,70.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31730,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31740,Disable DEF Reduction,Disables DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31750,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31760,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31770,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31800,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,55.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31810,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,59.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31820,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,61.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31830,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31840,Saiyan Fighting Spirit,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31850,Penetrating Combat Strength,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31860,Surging Power,Greatly increases ATK & DEF,0,0,0,,1,0,0,0,0,0,1,155.0,1400.0,100.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31870,Mystic Energy,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31880,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,178.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31900,Type Damage Reduction,"Reduces damage received from all Types 
except for TEQ Type",0,0,0,,0,0,0,0,0,0,15,3923584.0,90.0,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31910,Type Damage Reduction,"Reduces damage received from all Types 
except for INT Type",0,0,0,,0,0,0,0,0,0,15,3652992.0,90.0,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31920,Type Damage Reduction,"Reduces damage received from all Types 
except for PHY Type",0,0,0,,0,0,0,0,0,0,15,2029440.0,90.0,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31930,Type Damage Reduction,"Reduces damage received from all Types 
except for AGL Type",0,0,0,,0,0,0,0,0,0,15,4058880.0,90.0,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
31940,Type Damage Reduction,"Reduces damage received from all Types 
except for STR Type",0,0,0,,0,0,0,0,0,0,15,3111808.0,90.0,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
32100,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,52.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
32110,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,56.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
32120,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,60.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
32130,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
32140,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,70.0,,,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
32150,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
32160,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
32170,Disable DEF Reduction,Disables DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,2024-02-27 09:30:50.813402,2024-02-27 09:30:50.813402
32180,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32190,Coercion,Locks character switching,1,0,40,,0,11,100,0,0,0,5,,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32200,Recover,Recovers HP,0,0,0,,2,0,0,0,0,0,2,100.0,100.0,100.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32210,Disable Evasion,Disables Evasion and attacks the enemy,1,0,100,,0,1,0,0,0,0,9,,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32300,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,50.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32310,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,52.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32320,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,55.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32330,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,58.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32340,Penetrating Combat Strength,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32350,Unyielding Heart,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32360,Power to Endure,Disables DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32500,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,53.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32510,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,55.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32520,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32530,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,115.0,0.0,1.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32540,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32550,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32560,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32570,Regeneration,Recovers HP,0,0,0,,2,0,0,0,0,0,2,100.0,2.0,100.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32600,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,62.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32610,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32620,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,66.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32630,ATK & DEF Boost,Greatly increases ATK & DEF,0,0,0,,1,0,0,0,0,0,1,120.0,120.0,1.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32640,ATK & DEF Boost,Greatly increases ATK & DEF,0,0,0,,1,0,0,0,0,0,1,150.0,150.0,1.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32650,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32660,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32670,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32900,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,55.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32910,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,60.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32920,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,65.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32930,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,70.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32940,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,75.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32950,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
32960,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
33500,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,50.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
33510,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
33520,Uncharted Heights,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
33530,Evil Mind,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
33540,Demonstration of Strength,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
33550,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,62.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
33560,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,63.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
33570,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,64.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50000,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,1.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50010,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,15.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50020,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,30.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50030,Stun Immunity,Grants immunity to being stunned,0,-1,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50040,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50050,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50060,Disable ATK Reduction,Disables ATK Reduction,0,-1,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50070,Disable DEF Reduction,Disables DEF Reduction,0,-1,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50080,Disable Super Attacks,High chance to disable Super Attack,1,1,70,"{""source"":""126"",""compiled"":126}",0,11,100,0,0,0,11,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50090,Immortal Form,Recovers HP,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50100,Regeneration,Recovers HP,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50110,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,10.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50120,Energy-Absorbing Device,Absorbs Ki Blast Super Attacks,1,1,100,,0,1,0,0,0,0,12,80.0,1.0,3.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50130,Invisible Attack,Disables Evasion and attacks the enemy,1,0,100,,0,1,0,0,0,0,9,,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50140,Energy-Absorbing Device,Absorbs Ki Blast Super Attacks,1,1,100,,0,1,0,0,0,0,12,80.0,1.0,4.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50150,Type Damage Reduction,"Reduces damage received from TEQ, 
Super TEQ and Extreme TEQ Types",0,0,0,,0,0,0,0,0,0,15,270592.0,50.0,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50160,Cold Restraint,Guaranteed to seal Super Attacks,1,1,100,"{""source"":""126"",""compiled"":126}",0,11,100,0,0,0,11,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50170,Disable Super Attacks,Guaranteed to seal Super Attacks,1,1,100,"{""source"":""126"",""compiled"":126}",0,11,100,0,0,0,11,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50180,Turn Into Candy!,Changes Ki Spheres into candies,1,0,100,,0,1,0,0,0,0,4,63.0,448.0,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50190,Regeneration,Recovers HP,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50200,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,30.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50210,Disable Super Attacks,Guaranteed to seal all enemies' Super Attacks ,1,1,100,"{""source"":""126"",""compiled"":126}",0,11,0,0,100,0,11,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50220,Evasion,May evade enemies' attacks (including Super Attacks),1,0,100,,0,1,0,0,0,0,8,30.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50230,Regeneration,Recovers HP,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50240,Regeneration,Recovers HP,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50250,Regeneration,Recovers HP,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50260,Damage Reduction,Reduces damage received from Extreme Class,0,0,0,,0,0,0,0,0,0,15,64.0,70.0,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50270,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,25.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50280,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,5.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50290,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,70.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50300,Disable Super Attacks,Guaranteed to seal Super Attacks,1,1,100,"{""source"":""126"",""compiled"":126}",0,11,100,0,0,0,11,0.0,0.0,0.0,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50310,Coercion,Locks character switching,1,0,100,,0,11,90,10,0,0,5,,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50320,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,20.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50330,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,5.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50340,Damage Reduction,Reduces damage received,0,0,0,,1,0,0,0,0,0,7,40.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50350,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,15.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50360,Evasion,"May evade enemies' attacks 
(including Super Attacks)",1,0,100,,0,1,0,0,0,0,8,25.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50370,Damage Reduction,Reduces damage received,1,0,0,,0,1,0,0,0,0,8,0.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50380,Regeneration,Recovers HP,1,0,0,,0,1,0,0,0,0,8,0.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
50390,Damage Reduction,Reduces damage received from Extreme Class,1,0,0,,0,1,0,0,0,0,8,0.0,,,2024-02-27 09:30:50.930666,2024-02-27 09:30:50.930666
