id,type,category,world_id,db_story_id,name,prev_area_id,all_clear_bonus_stones,bgm_id,area_icon_id,width,height,split,layer0,layer1,layer2,layer3,event_image_path,banner_image_path,minibanner_image_path,listbutton_image_path,is_listbutton_visible,event_priority,announcement_id,is_quest_num_visible,first_released_at,created_at,updated_at
754,Area::EventArea,12,1,,Extreme Z-Area Dragon Ball Heroes Edition,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_754_R2.png,banners/en/event/eve_banner/quest_list_banner_754.png,,banners/en/event/eve_listbutton/myp_banner_event_754_R2.png,1,1100,103201.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
755,Area::EventArea,12,1,,Extreme Z-Area Universe Survival Saga,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_755.png,banners/en/event/eve_banner/quest_list_banner_755.png,,banners/en/event/eve_listbutton/myp_banner_event_755.png,1,1100,103466.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
756,Area::EventArea,12,1,,Extreme Z-Area Looming Menace,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_756.png,banners/en/event/eve_banner/quest_list_banner_756.png,,banners/en/event/eve_listbutton/myp_banner_event_756.png,1,1100,103477.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
757,Area::EventArea,12,1,,Extreme Z-Area DB Saga,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_757.png,banners/en/event/eve_banner/quest_list_banner_757.png,,banners/en/event/eve_listbutton/myp_banner_event_757.png,1,1100,103437.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
758,Area::EventArea,12,1,,Extreme Z-Area All-Out Earthling Warrior,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_758.png,banners/en/event/eve_banner/quest_list_banner_758.png,,banners/en/event/eve_listbutton/myp_banner_event_758.png,1,1100,103600.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
760,Area::EventArea,12,1,,Collection of Epic Battles,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_760.png,banners/en/event/eve_banner/quest_list_banner_760.png,banners/en/event/eve_banner/quest_event_banner_760.png,banners/en/event/eve_listbutton/myp_banner_event_760.png,1,1100,102496.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
761,Area::EventArea,12,1,,Fearsome Activation! Cell Max,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_761_1.png,banners/en/event/eve_banner/quest_list_banner_761.png,banners/en/event/eve_banner/quest_event_banner_761_1.png,banners/en/event/eve_listbutton/myp_banner_event_761_1.png,1,1200,103041.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
762,Area::EventArea,12,1,,"Fighting Spirit of the Saiyans and 
Pride of the Wicked Bloodline",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_762_A3.png,banners/en/event/eve_banner/quest_list_banner_762_A3.png,,banners/en/event/eve_listbutton/myp_banner_event_762_A3.png,1,1200,103060.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
763,Area::EventArea,12,1,,"New Namek's Threat! 
Break Through the Super Armor",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_763.png,banners/en/event/eve_banner/quest_list_banner_763.png,banners/en/event/eve_banner/quest_event_banner_763.png,banners/en/event/eve_listbutton/myp_banner_event_763.png,1,1200,103084.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
764,Area::EventArea,12,1,,Ultimate Technique! Seize Victory with Spirit Bomb!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_764.png,banners/en/event/eve_banner/quest_list_banner_764.png,,banners/en/event/eve_listbutton/myp_banner_event_764.png,1,1200,103549.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
765,Area::EventArea,12,1,,When Wishes Backfire! Birth of the Shadow Dragons,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_765_2.png,banners/en/event/eve_banner/quest_list_banner_765.png,,banners/en/event/eve_listbutton/myp_banner_event_765.png,1,1200,103546.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
766,Area::EventArea,12,1,,8th Anniv.! Anniversary Battle,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_766.png,banners/en/event/eve_banner/quest_list_banner_766.png,,banners/en/event/eve_listbutton/myp_banner_event_766.png,1,1200,103582.0,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
767,Area::EventArea,12,1,,Behold! Support Memory Boost,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_767.png,banners/en/event/eve_banner/quest_list_banner_767.png,banners/en/event/eve_banner/quest_event_banner_767.png,banners/en/event/eve_listbutton/myp_banner_event_767.png,1,1200,103451.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
768,Area::EventArea,12,1,,Mow 'em Down! Training with Saibaimen,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_768.png,banners/en/event/eve_banner/quest_list_banner_768.png,banners/en/event/eve_banner/quest_event_banner_768.png,banners/en/event/eve_listbutton/myp_banner_event_768.png,1,1200,103715.0,0,2023-06-22 08:00:00,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
770,Area::EventArea,12,1,,Ultimate Red Zone [GT Edition],,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_770.png,banners/en/event/eve_banner/quest_list_banner_770.png,banners/en/event/eve_banner/quest_event_banner_770.png,banners/en/event/eve_listbutton/myp_banner_event_770.png,1,1200,102969.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
771,Area::EventArea,12,1,,Ultimate Red Zone [Movie Edition],,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_771.png,banners/en/event/eve_banner/quest_list_banner_771.png,banners/en/event/eve_banner/quest_event_banner_771.png,banners/en/event/eve_listbutton/myp_banner_event_771.png,1,1200,102970.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
772,Area::EventArea,12,1,,Ultimate Red Zone [Wicked Bloodline Edition],,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_772_2.png,banners/en/event/eve_banner/quest_list_banner_772_2.png,banners/en/event/eve_banner/quest_event_banner_772_2.png,banners/en/event/eve_listbutton/myp_banner_event_772_2.png,1,1200,103058.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
773,Area::EventArea,12,1,,Ultimate Red Zone [SDBH Edition],,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_773_B.png,banners/en/event/eve_banner/quest_list_banner_773_B.png,banners/en/event/eve_banner/quest_event_banner_773_B.png,banners/en/event/eve_listbutton/myp_banner_event_773_B.png,1,1200,103203.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
774,Area::EventArea,12,1,,Ultimate Red Zone [Red Ribbon Army Edition],,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_774.png,banners/en/event/eve_banner/quest_list_banner_774.png,banners/en/event/eve_banner/quest_event_banner_774_1.png,banners/en/event/eve_listbutton/myp_banner_event_774.png,1,1200,103261.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
775,Area::EventArea,12,1,,Ultimate Red Zone [Dismal Future Edition],,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_775_D.png,banners/en/event/eve_banner/quest_list_banner_775_D.png,banners/en/event/eve_banner/quest_event_banner_775_D.png,banners/en/event/eve_listbutton/myp_banner_event_775_D.png,1,1200,103610.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
777,Area::EventArea,12,1,,Ambition of the New Android,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_777.png,banners/en/event/eve_banner/quest_list_banner_777.png,banners/en/event/eve_banner/quest_event_banner_777.png,banners/en/event/eve_listbutton/myp_banner_event_777.png,1,1200,103792.0,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
778,Area::EventArea,12,1,,Wipe Them Out! Clone Fighters Run Amok,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_778.png,banners/en/event/eve_banner/quest_list_banner_778.png,banners/en/event/eve_banner/quest_event_banner_778.png,banners/en/event/eve_listbutton/myp_banner_event_778.png,1,1200,103794.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
779,Area::EventArea,12,1,,Intensifying Fights,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_779.png,banners/en/event/eve_banner/quest_list_banner_779.png,banners/en/event/eve_banner/quest_event_banner_779.png,banners/en/event/eve_listbutton/myp_banner_event_779.png,1,1200,103811.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
781,Area::EventArea,12,1,,Divine Wrath and Mortal Will,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_781_A3.png,banners/en/event/eve_banner/quest_list_banner_781_A3.png,,banners/en/event/eve_listbutton/myp_banner_event_781_A3.png,1,1200,103637.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
801,Area::EventArea,13,1,,Ultimate Leveling Up! Chamber of Spirit and Time,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_801_A.png,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,1,1000,101450.0,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
802,Area::EventArea,14,1,,Stronger Than Ever! Super Training of Goku's Family,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_802.png,banners/en/event/eve_banner/quest_list_banner_802.png,,banners/en/event/eve_listbutton/myp_banner_event_802.png,1,1000,101976.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
803,Area::EventArea,13,1,,Ultimate Leveling Up! Chamber of Spirit and Time,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_803.png,banners/en/event/eve_banner/quest_list_banner_803.png,,,1,1000,102722.0,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
804,Area::EventArea,15,1,,Stronger Than Ever! Super Training of Goku's Family,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_802.png,,,1,1000,102912.0,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
805,Area::EventArea,16,1,,Supreme Kais' Grand Guidance,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_805.png,banners/en/event/eve_banner/quest_list_banner_805.png,,,1,1000,103063.0,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
806,Area::EventArea,18,1,,"In Search of Greater Power! 
God-Level Intensive Training [Special Edition]",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_806_R2.png,banners/en/event/eve_banner/quest_list_banner_806.png,,,1,1000,300552.0,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
901,Area::DbStory,9000,1,1.0,A New Threat!!! The Saiyan Warrior Race,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_901.png,banners/en/event/eve_banner/quest_list_banner_901.png,,banners/en/event/eve_listbutton/myp_banner_event_901.png,1,1200,103238.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
902,Area::DbStory,9000,1,2.0,Dragon Ball GT: Ultimate DB Saga,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_902.png,banners/en/event/eve_banner/quest_list_banner_902.png,,banners/en/event/eve_listbutton/myp_banner_event_902.png,1,1200,102833.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
903,Area::DbStory,9000,1,3.0,Battle of Gods,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_903.png,banners/en/event/eve_banner/quest_list_banner_903.png,,banners/en/event/eve_listbutton/myp_banner_event_903.png,1,1200,102899.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
904,Area::DbStory,9000,1,3.0,Galactic Crisis! Super Guy in the Galaxy,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_904.png,banners/en/event/eve_banner/quest_list_banner_904.png,,banners/en/event/eve_listbutton/myp_banner_event_904.png,1,1200,103002.0,1,2022-08-01 06:30:00,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
905,Area::DbStory,9000,1,1.0,Fierce Battle for Planet Namek!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_905.png,banners/en/event/eve_banner/quest_list_banner_905.png,,banners/en/event/eve_listbutton/myp_banner_event_905.png,1,1200,103155.0,1,2022-10-20 06:30:00,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
906,Area::DbStory,9000,1,3.0,The Strongest Rivals,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_906.png,banners/en/event/eve_banner/quest_list_banner_906.png,,banners/en/event/eve_listbutton/myp_banner_event_906_R.png,1,1200,103106.0,1,2022-09-22 06:00:00,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
907,Area::DbStory,9000,1,3.0,Defeat the Legendary Super Saiyan,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_907.png,banners/en/event/eve_banner/quest_list_banner_907.png,,banners/en/event/eve_listbutton/myp_banner_event_907.png,1,1200,103396.0,1,2023-04-14 06:30:00,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
908,Area::DbStory,9000,1,1.0,Face-off with the Fearsome Ginyu Force,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_908.png,banners/en/event/eve_banner/quest_list_banner_908.png,,banners/en/event/eve_listbutton/myp_banner_event_908.png,1,1200,103489.0,1,2023-06-20 06:30:00,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
909,Area::DbStory,9000,1,4.0,Grand Adventure! Quest for the Dragon Balls,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_909.png,banners/en/event/eve_banner/quest_list_banner_909.png,,banners/en/event/eve_listbutton/myp_banner_event_909.png,1,1200,103449.0,1,2023-05-22 08:00:00,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
911,Area::DbStory,9000,1,3.0,The Tree of Might,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_911.png,banners/en/event/eve_banner/quest_list_banner_911.png,,banners/en/event/eve_listbutton/myp_banner_event_911.png,1,1200,103685.0,1,2023-10-05 06:30:00,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
912,Area::DbStory,9000,1,2.0,Dragon Ball GT: Baby Saga,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_912.png,banners/en/event/eve_banner/quest_list_banner_912.png,,banners/en/event/eve_listbutton/myp_banner_event_912.png,1,1200,103830.0,1,2024-01-03 06:30:00,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
913,Area::DbStory,9000,1,4.0,"A Gathering of the Mighty Ones! 
The 21st World Tournament",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_913.png,banners/en/event/eve_banner/quest_list_banner_913.png,,banners/en/event/eve_listbutton/myp_banner_event_913.png,1,1200,103869.0,1,2024-02-01 06:30:00,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
940,Area::EventArea,5,1,,Activate Your Hidden Potential,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_140.png,banners/en/dummy_image/dummy_image.png,,0,100,100463.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
941,Area::EventArea,5,1,,Activate Your Hidden Potential,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_141.png,banners/en/dummy_image/dummy_image.png,,0,100,100464.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
942,Area::EventArea,5,1,,Activate Your Hidden Potential,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_142.png,banners/en/dummy_image/dummy_image.png,,0,100,100465.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
943,Area::EventArea,5,1,,Activate Your Hidden Potential,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_143.png,banners/en/dummy_image/dummy_image.png,,0,100,100466.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
944,Area::EventArea,5,1,,Activate Your Hidden Potential,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_144.png,banners/en/dummy_image/dummy_image.png,,0,100,100467.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
946,Area::EventArea,5,1,,Activate Your Hidden Potential,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_146.png,banners/en/dummy_image/dummy_image.png,,0,100,100587.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
999,Area::EventArea,0,1,,Tuning Quest,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,,,0,0,,0,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
1301,Area::EventArea,7,1,,Super Warrior Memorial [Goku and Friends],,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_1301_1.png,banners/en/event/eve_banner/quest_list_banner_1301.png,banners/en/event/eve_banner/quest_event_banner_1301.png,banners/en/event/eve_listbutton/myp_banner_event_1301_1.png,1,100,103534.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
1302,Area::EventArea,7,1,,Super Warrior Memorial [Goku and Rivals],,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_1302_1.png,banners/en/event/eve_banner/quest_list_banner_1302.png,banners/en/event/eve_banner/quest_event_banner_1302.png,banners/en/event/eve_listbutton/myp_banner_event_1302_1.png,1,100,103537.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
1303,Area::EventArea,7,1,,Dreaded Majin and a Soul Reborn,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_1303_B.png,banners/en/event/eve_banner/quest_list_banner_1303.png,banners/en/event/eve_banner/quest_event_banner_1303.png,banners/en/event/eve_listbutton/myp_banner_event_1303_B.png,1,100,103540.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
1304,Area::EventArea,7,1,,"Super Warrior Memorial [Trunks, Fighter of Hope]",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_1304_2.png,banners/en/event/eve_banner/quest_list_banner_1304.png,banners/en/event/eve_banner/quest_event_banner_1304.png,banners/en/event/eve_listbutton/myp_banner_event_1304_2.png,1,100,103622.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
1501,Area::EventArea,10,1,,Conflicted Genius Scientist,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_1501.png,banners/en/event/eve_banner/quest_list_banner_1501.png,banners/en/event/eve_banner/quest_event_banner_1501.png,banners/en/event/eve_listbutton/myp_banner_event_1501.png,1,800,103789.0,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
10001,Area::TutorialArea,0,1,,The Wheels of Fate Turn,,,,25,1500,1800,1,25,1,2,3,,,,,0,0,,1,,2024-02-27 09:30:22.773700,2024-02-27 09:30:22.773700
