id,rmbattle_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
44038,44018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
44039,44018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
44040,44018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
44041,44018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
44042,44019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
44043,44019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
44044,44019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
44045,44019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
44046,44019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
44047,44020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
44048,44020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
44049,44020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
44050,44020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
44051,44020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
44052,44021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
44053,44021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
44054,44022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
44055,44022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
44056,44023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
45001,45001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
45002,45002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
45003,45003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
45004,45004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
45005,45005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
45006,45005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
45007,45005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
45008,45005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
45009,45005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
45010,45006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
45011,45007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
45012,45008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
45013,45009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
45014,45010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
45015,45010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
45016,45011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
45017,45011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
45018,45012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
45019,45012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
45020,45013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
45021,45013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
45022,45014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
45023,45014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
45024,45015,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
45025,45015,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
45026,45015,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
45027,45016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
45028,45016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
45029,45016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
45030,45016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
45031,45016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
45032,45017,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
45033,45017,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
45034,45017,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
45035,45017,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
45036,45017,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
45037,45018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
45038,45018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
45039,45018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
45040,45018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
45041,45018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
45042,45019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
45043,45019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
45044,45019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
45045,45019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
45046,45019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
45047,45020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
45048,45020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
45049,45020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
45050,45020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
45051,45020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
45052,45021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
45053,45021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
45054,45022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
45055,45022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
45056,45023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
46001,46001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
46002,46002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
46003,46003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
46004,46004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
46005,46005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
46006,46005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
46007,46005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
46008,46005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
46009,46005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
46010,46006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
46011,46007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
46012,46008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
46013,46009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
46014,46010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
46015,46010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
46016,46011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
46017,46011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
46018,46012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
46019,46012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
46020,46013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
46021,46013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
46022,46014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
46023,46014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
46024,46015,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
46025,46015,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
46026,46015,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
46027,46016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
46028,46016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
46029,46016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
46030,46016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
46031,46016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
46032,46017,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
46033,46017,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
46034,46017,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
46035,46017,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
46036,46017,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
46037,46018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
46038,46018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
46039,46018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
46040,46018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
46041,46018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
46042,46019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
46043,46019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
46044,46019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
46045,46019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
46046,46019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
46047,46020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
46048,46020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
46049,46020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
46050,46020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
46051,46020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
46052,46021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
46053,46021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
46054,46022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
46055,46022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
46056,46023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
47001,47001,11,Point::Stone,3,0,龍石3個,大乱戦に参加しよう
47002,47002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
47003,47003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
47004,47004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
47005,47005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
47006,47005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
47007,47005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
47008,47005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
47009,47005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
47010,47006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
47011,47007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
47012,47008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
47013,47009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
47014,47010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
47015,47010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
47016,47011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
47017,47011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
47018,47012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
47019,47012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
47020,47013,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,ステージ9回クリア
47021,47013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
47022,47013,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ9回クリア
47023,47014,11,Point::Stone,3,0,龍石3個,LEVEL1をクリア
47024,47014,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
47025,47014,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
47026,47014,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
47027,47015,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
47028,47015,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
47029,47015,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
47030,47015,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
47031,47015,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
47032,47016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
47033,47016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
47034,47016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
47035,47016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
47036,47016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
47037,47017,11,Point::Stone,4,0,龍石4個,LEVEL2をクリア
47038,47017,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
47039,47017,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
47040,47017,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
47041,47017,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
47042,47017,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
47043,47018,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
47044,47018,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
47045,47018,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
47046,47018,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
47047,47018,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
47048,47019,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
47049,47019,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
47050,47019,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
47051,47019,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
47052,47019,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
47053,47020,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
47054,47020,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
47055,47021,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
47056,47021,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
47057,47022,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
47058,47023,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL4をクリア
47059,47023,11,Point::Stone,3,0,龍石3個,LEVEL4をクリア
47060,47024,11,Point::Stone,1,0,龍石1個,LEVEL4を2回クリア
47061,47024,19,AwakeningItem,3,0,【覚醒メダル】東の界王神 ×3,LEVEL4を2回クリア
47062,47024,20,AwakeningItem,3,0,【覚醒メダル】老界王神 ×3,LEVEL4を2回クリア
