id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
38069,38069,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18連覇達成しよう
38070,38070,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,19連覇達成しよう
38071,38071,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,20連覇達成しよう
38072,38072,11,Point::Stone,1,0,龍石1個,1回優勝しよう
38073,38073,11,Point::Stone,1,0,龍石1個,2回優勝しよう
38074,38074,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,3回優勝しよう
38075,38075,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,4回優勝しよう
38076,38076,11,Point::Stone,3,0,龍石3個,5回優勝しよう
38077,38077,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,6回優勝しよう
38078,38078,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,7回優勝しよう
38079,38079,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,8回優勝しよう
38080,38080,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,9回優勝しよう
38081,38081,6,TrainingField,10,0,重力室(50倍重力) ×10,10回優勝しよう
38082,38082,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,11回優勝しよう
38083,38083,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,12回優勝しよう
38084,38084,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,13回優勝しよう
38085,38085,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,14回優勝しよう
38086,38086,6,SupportItem,15,0,仙豆 ×15,15回優勝しよう
38087,38087,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,16回優勝しよう
38088,38088,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,17回優勝しよう
38089,38089,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18回優勝しよう
38090,38090,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,19回優勝しよう
38091,38091,7,TrainingField,10,0,重力室(150倍重力) ×10,20回優勝しよう
38092,38092,11,Point::Stone,1,0,龍石1個,チャパ王クラスに到達しよう
38093,38093,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,サタンクラスに到達しよう
38094,38094,5,TrainingField,3,0,界王星 ×3,ビーデルクラスに到達しよう
38095,38095,1,AwakeningItem,30,0,【覚醒メダル】グレゴリー ×30,武天老師クラスに到達しよう
38096,38096,6,SupportItem,10,0,仙豆 ×10,カリンクラスに到達しよう
38097,38097,11,Point::Stone,1,0,龍石1個,神クラスに到達しよう
38098,38098,4,TrainingField,10,0,蛇の道 ×10,閻魔大王クラスに到達しよう
38099,38099,8,TrainingField,5,0,界王神界 ×5,界王クラスに到達しよう
38100,38100,11,Point::Stone,5,0,龍石5個,界王神クラスに到達しよう
38101,38101,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,老界王神クラスに到達しよう
38102,38102,11,Point::Stone,5,0,龍石5個,ビルスクラスに到達しよう
39001,39001,11,Point::Stone,1,0,龍石1個,1万pt獲得しよう
39002,39002,11,Point::Stone,1,0,龍石1個,5万pt獲得しよう
39003,39003,6,SupportItem,2,0,仙豆 ×2,10万pt獲得しよう
39004,39004,1001,AwakeningItem,2,0,【覚醒メダル】ウミガメ ×2,25万pt獲得しよう
39005,39005,6,SupportItem,3,0,仙豆 ×3,50万pt獲得しよう
39006,39006,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,100万pt獲得しよう
39007,39007,1002,AwakeningItem,2,0,【覚醒メダル】ブルマ ×2,150万pt獲得しよう
39008,39008,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,200万pt獲得しよう
39009,39009,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,250万pt獲得しよう
39010,39010,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,300万pt獲得しよう
39011,39011,11,Point::Stone,3,0,龍石3個,400万pt獲得しよう
39012,39012,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,500万pt獲得しよう
39013,39013,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,600万pt獲得しよう
39014,39014,1,PotentialItem,500,0,速の潜在能力玉(小) ×500,630万pt獲得しよう
39015,39015,2,PotentialItem,500,0,技の潜在能力玉(小) ×500,640万pt獲得しよう
39016,39016,3,PotentialItem,500,0,知の潜在能力玉(小) ×500,650万pt獲得しよう
39017,39017,4,PotentialItem,500,0,力の潜在能力玉(小) ×500,660万pt獲得しよう
39018,39018,5,PotentialItem,500,0,体の潜在能力玉(小) ×500,670万pt獲得しよう
39019,39019,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,700万pt獲得しよう
39020,39020,6,PotentialItem,300,0,速の潜在能力玉(中) ×300,730万pt獲得しよう
39021,39021,7,PotentialItem,300,0,技の潜在能力玉(中) ×300,740万pt獲得しよう
39022,39022,8,PotentialItem,300,0,知の潜在能力玉(中) ×300,750万pt獲得しよう
39023,39023,9,PotentialItem,300,0,力の潜在能力玉(中) ×300,760万pt獲得しよう
39024,39024,10,PotentialItem,300,0,体の潜在能力玉(中) ×300,770万pt獲得しよう
39025,39025,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,800万pt獲得しよう
39026,39026,11,PotentialItem,20,0,速の潜在能力玉(大) ×20,830万pt獲得しよう
39027,39027,12,PotentialItem,20,0,技の潜在能力玉(大) ×20,840万pt獲得しよう
39028,39028,13,PotentialItem,20,0,知の潜在能力玉(大) ×20,850万pt獲得しよう
39029,39029,14,PotentialItem,20,0,力の潜在能力玉(大) ×20,860万pt獲得しよう
39030,39030,15,PotentialItem,20,0,体の潜在能力玉(大) ×20,870万pt獲得しよう
39031,39031,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,900万pt獲得しよう
39032,39032,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,1000万pt獲得しよう
39033,39033,11,Point::Stone,2,0,龍石2個,1100万pt獲得しよう
39034,39034,1002630,Card,1,765122,ミスター・サタン像(金) ×1,1200万pt獲得しよう
39035,39035,1005480,Card,1,765122,ミスター・サタン像(プラチナ) ×1,1300万pt獲得しよう
39036,39036,11,Point::Stone,3,0,龍石3個,1400万pt獲得しよう
39037,39037,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,1500万pt獲得しよう
39038,39038,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,1600万pt獲得しよう
39039,39039,11,Point::Stone,2,0,龍石2個,1700万pt獲得しよう
39040,39040,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,1800万pt獲得しよう
39041,39041,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,1900万pt獲得しよう
39042,39042,11,Point::Stone,3,0,龍石3個,2000万pt獲得しよう
39043,39043,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,2100万pt獲得しよう
39044,39044,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,2200万pt獲得しよう
39045,39045,1021750,Card,1,0,【ひそかに抱いた敵対心】ベジータ(幼年期) ×1,2300万pt獲得しよう
39046,39046,1012230,Card,1,0,【あの世で一番えらいひと】大界王[速] ×1,2400万pt獲得しよう
39047,39047,1012240,Card,1,0,【あの世で一番えらいひと】大界王[技] ×1,2500万pt獲得しよう
39048,39048,1012250,Card,1,0,【あの世で一番えらいひと】大界王[知] ×1,2600万pt獲得しよう
39049,39049,1012260,Card,1,0,【あの世で一番えらいひと】大界王[力] ×1,2700万pt獲得しよう
39050,39050,1012270,Card,1,0,【あの世で一番えらいひと】大界王[体] ×1,2800万pt獲得しよう
39051,39051,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,2900万pt獲得しよう
39052,39052,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,3000万pt獲得しよう
39053,39053,11,Point::Stone,1,0,龍石1個,2連覇達成しよう
39054,39054,1001,AwakeningItem,5,0,【覚醒メダル】ウミガメ ×5,3連覇達成しよう
39055,39055,1002,AwakeningItem,5,0,【覚醒メダル】ブルマ ×5,4連覇達成しよう
39056,39056,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,5連覇達成しよう
39057,39057,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,6連覇達成しよう
39058,39058,11,Point::Stone,2,0,龍石2個,7連覇達成しよう
39059,39059,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,8連覇達成しよう
39060,39060,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,9連覇達成しよう
39061,39061,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,10連覇達成しよう
39062,39062,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,11連覇達成しよう
39063,39063,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,12連覇達成しよう
39064,39064,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,13連覇達成しよう
39065,39065,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,14連覇達成しよう
39066,39066,11,Point::Stone,5,0,龍石5個,15連覇達成しよう
39067,39067,1002630,Card,1,765122,ミスター・サタン像(金) ×1,16連覇達成しよう
39068,39068,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,17連覇達成しよう
39069,39069,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18連覇達成しよう
39070,39070,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,19連覇達成しよう
39071,39071,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,20連覇達成しよう
39072,39072,11,Point::Stone,1,0,龍石1個,1回優勝しよう
39073,39073,11,Point::Stone,1,0,龍石1個,2回優勝しよう
39074,39074,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,3回優勝しよう
39075,39075,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,4回優勝しよう
39076,39076,11,Point::Stone,3,0,龍石3個,5回優勝しよう
39077,39077,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,6回優勝しよう
39078,39078,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,7回優勝しよう
39079,39079,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,8回優勝しよう
39080,39080,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,9回優勝しよう
39081,39081,6,TrainingField,10,0,重力室(50倍重力) ×10,10回優勝しよう
39082,39082,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,11回優勝しよう
39083,39083,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,12回優勝しよう
39084,39084,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,13回優勝しよう
39085,39085,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,14回優勝しよう
39086,39086,6,SupportItem,15,0,仙豆 ×15,15回優勝しよう
39087,39087,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,16回優勝しよう
39088,39088,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,17回優勝しよう
39089,39089,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18回優勝しよう
39090,39090,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,19回優勝しよう
39091,39091,7,TrainingField,10,0,重力室(150倍重力) ×10,20回優勝しよう
39092,39092,11,Point::Stone,1,0,龍石1個,チャパ王クラスに到達しよう
39093,39093,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,サタンクラスに到達しよう
39094,39094,5,TrainingField,3,0,界王星 ×3,ビーデルクラスに到達しよう
39095,39095,1,AwakeningItem,30,0,【覚醒メダル】グレゴリー ×30,武天老師クラスに到達しよう
39096,39096,6,SupportItem,10,0,仙豆 ×10,カリンクラスに到達しよう
39097,39097,11,Point::Stone,1,0,龍石1個,神クラスに到達しよう
39098,39098,4,TrainingField,10,0,蛇の道 ×10,閻魔大王クラスに到達しよう
39099,39099,8,TrainingField,5,0,界王神界 ×5,界王クラスに到達しよう
39100,39100,11,Point::Stone,5,0,龍石5個,界王神クラスに到達しよう
39101,39101,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,老界王神クラスに到達しよう
39102,39102,11,Point::Stone,5,0,龍石5個,ビルスクラスに到達しよう
40001,40001,11,Point::Stone,1,0,龍石1個,1万pt獲得しよう
40002,40002,11,Point::Stone,1,0,龍石1個,5万pt獲得しよう
40003,40003,6,SupportItem,2,0,仙豆 ×2,10万pt獲得しよう
40004,40004,1001,AwakeningItem,2,0,【覚醒メダル】ウミガメ ×2,25万pt獲得しよう
40005,40005,6,SupportItem,3,0,仙豆 ×3,50万pt獲得しよう
40006,40006,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,100万pt獲得しよう
40007,40007,1002,AwakeningItem,2,0,【覚醒メダル】ブルマ ×2,150万pt獲得しよう
40008,40008,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,200万pt獲得しよう
40009,40009,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,250万pt獲得しよう
40010,40010,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,300万pt獲得しよう
40011,40011,11,Point::Stone,3,0,龍石3個,400万pt獲得しよう
40012,40012,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,500万pt獲得しよう
40013,40013,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,600万pt獲得しよう
40014,40014,1,PotentialItem,500,0,速の潜在能力玉(小) ×500,630万pt獲得しよう
40015,40015,2,PotentialItem,500,0,技の潜在能力玉(小) ×500,640万pt獲得しよう
40016,40016,3,PotentialItem,500,0,知の潜在能力玉(小) ×500,650万pt獲得しよう
40017,40017,4,PotentialItem,500,0,力の潜在能力玉(小) ×500,660万pt獲得しよう
40018,40018,5,PotentialItem,500,0,体の潜在能力玉(小) ×500,670万pt獲得しよう
40019,40019,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,700万pt獲得しよう
40020,40020,6,PotentialItem,300,0,速の潜在能力玉(中) ×300,730万pt獲得しよう
40021,40021,7,PotentialItem,300,0,技の潜在能力玉(中) ×300,740万pt獲得しよう
40022,40022,8,PotentialItem,300,0,知の潜在能力玉(中) ×300,750万pt獲得しよう
40023,40023,9,PotentialItem,300,0,力の潜在能力玉(中) ×300,760万pt獲得しよう
40024,40024,10,PotentialItem,300,0,体の潜在能力玉(中) ×300,770万pt獲得しよう
40025,40025,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,800万pt獲得しよう
40026,40026,11,PotentialItem,20,0,速の潜在能力玉(大) ×20,830万pt獲得しよう
40027,40027,12,PotentialItem,20,0,技の潜在能力玉(大) ×20,840万pt獲得しよう
40028,40028,13,PotentialItem,20,0,知の潜在能力玉(大) ×20,850万pt獲得しよう
40029,40029,14,PotentialItem,20,0,力の潜在能力玉(大) ×20,860万pt獲得しよう
40030,40030,15,PotentialItem,20,0,体の潜在能力玉(大) ×20,870万pt獲得しよう
40031,40031,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,900万pt獲得しよう
40032,40032,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,1000万pt獲得しよう
40033,40033,11,Point::Stone,2,0,龍石2個,1100万pt獲得しよう
40034,40034,1002630,Card,1,765122,ミスター・サタン像(金) ×1,1200万pt獲得しよう
40035,40035,1005480,Card,1,765122,ミスター・サタン像(プラチナ) ×1,1300万pt獲得しよう
40036,40036,11,Point::Stone,3,0,龍石3個,1400万pt獲得しよう
40037,40037,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,1500万pt獲得しよう
40038,40038,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,1600万pt獲得しよう
40039,40039,11,Point::Stone,2,0,龍石2個,1700万pt獲得しよう
40040,40040,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,1800万pt獲得しよう
40041,40041,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,1900万pt獲得しよう
40042,40042,11,Point::Stone,3,0,龍石3個,2000万pt獲得しよう
40043,40043,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,2100万pt獲得しよう
40044,40044,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,2200万pt獲得しよう
40045,40045,1022280,Card,1,0,【束の間の休息】超サイヤ人孫悟飯(少年期) ×1,2300万pt獲得しよう
40046,40046,1012230,Card,1,0,【あの世で一番えらいひと】大界王[速] ×1,2400万pt獲得しよう
40047,40047,1012240,Card,1,0,【あの世で一番えらいひと】大界王[技] ×1,2500万pt獲得しよう
